'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[23:48:33.996 30/03/1989]',0.236,120.566,-0.014,0.168
'[23:48:34.000 30/03/1989]',0.224,122.447,-0.016,0.167
'[23:48:34.004 30/03/1989]',0.220,124.329,-0.011,0.166
'[23:48:34.008 30/03/1989]',0.198,125.342,-0.012,0.165
'[23:48:34.012 30/03/1989]',0.182,126.066,-0.011,0.164
'[23:48:34.016 30/03/1989]',0.154,127.079,-0.011,0.164
'[23:48:34.020 30/03/1989]',0.128,127.224,-0.011,0.163
'[23:48:34.024 30/03/1989]',0.104,127.658,-0.013,0.162
'[23:48:34.028 30/03/1989]',0.078,127.658,-0.012,0.161
'[23:48:34.032 30/03/1989]',0.046,127.079,-0.014,0.160
'[23:48:34.036 30/03/1989]',0.026,126.934,-0.015,0.158
'[23:48:34.040 30/03/1989]',0.016,126.066,-0.013,0.156
'[23:48:34.044 30/03/1989]',-0.000,125.487,-0.014,0.155
'[23:48:34.048 30/03/1989]',-0.012,124.763,-0.012,0.155
'[23:48:34.052 30/03/1989]',-0.034,123.895,-0.009,0.153
'[23:48:34.056 30/03/1989]',-0.038,122.447,-0.010,0.152
'[23:48:34.060 30/03/1989]',-0.040,121.434,-0.009,0.150
'[23:48:34.064 30/03/1989]',-0.040,119.987,-0.009,0.148
'[23:48:34.068 30/03/1989]',-0.044,118.829,-0.006,0.147
'[23:48:34.072 30/03/1989]',-0.048,117.382,-0.008,0.145
'[23:48:34.076 30/03/1989]',-0.052,116.224,-0.010,0.143
'[23:48:34.080 30/03/1989]',-0.048,115.211,-0.011,0.142
'[23:48:34.084 30/03/1989]',-0.040,114.342,-0.015,0.138
'[23:48:34.088 30/03/1989]',-0.044,112.750,-0.021,0.137
'[23:48:34.092 30/03/1989]',-0.044,111.013,-0.024,0.136
'[23:48:34.096 30/03/1989]',-0.048,110.434,-0.021,0.134
'[23:48:34.100 30/03/1989]',-0.034,109.132,-0.019,0.133
'[23:48:34.104 30/03/1989]',-0.036,108.263,-0.013,0.131
'[23:48:34.108 30/03/1989]',-0.032,107.395,-0.009,0.128
'[23:48:34.112 30/03/1989]',-0.034,106.237,-0.007,0.126
'[23:48:34.116 30/03/1989]',-0.026,105.658,-0.006,0.122
'[23:48:34.120 30/03/1989]',-0.030,104.355,-0.007,0.120
'[23:48:34.124 30/03/1989]',-0.016,104.066,-0.005,0.116
'[23:48:34.128 30/03/1989]',-0.020,103.197,-0.006,0.112
'[23:48:34.132 30/03/1989]',-0.012,102.329,-0.004,0.108
'[23:48:34.136 30/03/1989]',-0.016,101.605,-0.005,0.103
'[23:48:34.140 30/03/1989]',-0.008,101.171,-0.004,0.098
'[23:48:34.144 30/03/1989]',-0.008,100.303,-0.003,0.094
'[23:48:34.148 30/03/1989]',-0.008,99.868,-0.000,0.089
'[23:48:34.152 30/03/1989]',-0.004,99.145,0.002,0.085
'[23:48:34.156 30/03/1989]',-0.000,98.711,0.005,0.081
'[23:48:34.160 30/03/1989]',-0.000,98.132,0.004,0.077
'[23:48:34.164 30/03/1989]',-0.000,97.408,0.006,0.073
'[23:48:34.168 30/03/1989]',0.002,96.974,0.006,0.069
'[23:48:34.172 30/03/1989]',0.002,95.961,0.007,0.066
'[23:48:34.176 30/03/1989]',0.016,95.671,0.005,0.063
'[23:48:34.180 30/03/1989]',0.012,94.658,0.005,0.060
'[23:48:34.184 30/03/1989]',0.016,94.368,0.005,0.058
'[23:48:34.188 30/03/1989]',0.022,93.211,0.003,0.055
'[23:48:34.192 30/03/1989]',0.014,92.921,0.001,0.053
'[23:48:34.196 30/03/1989]',0.018,92.342,0.003,0.052
'[23:48:34.200 30/03/1989]',0.022,91.763,0.003,0.051
'[23:48:34.204 30/03/1989]',0.018,91.184,0.003,0.049
'[23:48:34.208 30/03/1989]',0.022,90.895,0.004,0.048
'[23:48:34.212 30/03/1989]',0.030,90.605,0.007,0.047
'[23:48:34.216 30/03/1989]',0.026,90.026,0.004,0.045
'[23:48:34.220 30/03/1989]',0.026,89.447,0.008,0.045
'[23:48:34.224 30/03/1989]',0.038,89.592,0.011,0.043
'[23:48:34.228 30/03/1989]',0.036,88.868,0.011,0.040
'[23:48:34.232 30/03/1989]',0.026,89.158,0.012,0.040
'[23:48:34.236 30/03/1989]',0.028,88.724,0.014,0.039
'[23:48:34.240 30/03/1989]',0.042,88.724,0.013,0.037
'[23:48:34.244 30/03/1989]',0.032,88.724,0.013,0.036
'[23:48:34.248 30/03/1989]',0.036,88.434,0.014,0.035
'[23:48:34.252 30/03/1989]',0.046,88.434,0.016,0.033
'[23:48:34.256 30/03/1989]',0.050,88.868,0.015,0.032
'[23:48:34.260 30/03/1989]',0.042,88.868,0.013,0.031
'[23:48:34.264 30/03/1989]',0.040,89.447,0.011,0.028
'[23:48:34.268 30/03/1989]',0.042,89.737,0.010,0.028
'[23:48:34.272 30/03/1989]',0.042,90.026,0.010,0.026
'[23:48:34.276 30/03/1989]',0.038,90.605,0.011,0.024
'[23:48:34.280 30/03/1989]',0.036,90.750,0.012,0.024
'[23:48:34.284 30/03/1989]',0.058,91.184,0.016,0.022
'[23:48:34.288 30/03/1989]',0.046,91.763,0.016,0.022
'[23:48:34.292 30/03/1989]',0.048,91.763,0.018,0.021
'[23:48:34.296 30/03/1989]',0.050,92.342,0.019,0.019
'[23:48:34.300 30/03/1989]',0.054,93.066,0.018,0.018
'[23:48:34.304 30/03/1989]',0.046,93.355,0.018,0.018
'[23:48:34.308 30/03/1989]',0.056,93.934,0.019,0.017
'[23:48:34.312 30/03/1989]',0.056,94.079,0.020,0.016
'[23:48:34.316 30/03/1989]',0.050,94.513,0.019,0.014
'[23:48:34.320 30/03/1989]',0.054,94.803,0.018,0.015
'[23:48:34.324 30/03/1989]',0.054,94.947,0.018,0.014
'[23:48:34.328 30/03/1989]',0.052,95.671,0.018,0.012
'[23:48:34.332 30/03/1989]',0.058,95.816,0.016,0.011
'[23:48:34.336 30/03/1989]',0.056,96.250,0.016,0.010
'[23:48:34.340 30/03/1989]',0.064,96.684,0.016,0.010
'[23:48:34.344 30/03/1989]',0.068,96.974,0.017,0.008
'[23:48:34.348 30/03/1989]',0.064,96.974,0.018,0.009
'[23:48:34.352 30/03/1989]',0.060,97.118,0.020,0.009
'[23:48:34.356 30/03/1989]',0.066,97.263,0.020,0.007
'[23:48:34.360 30/03/1989]',0.072,96.829,0.018,0.006
'[23:48:34.364 30/03/1989]',0.064,97.118,0.017,0.005
'[23:48:34.368 30/03/1989]',0.066,97.263,0.016,0.004
'[23:48:34.372 30/03/1989]',0.062,97.263,0.013,0.003
'[23:48:34.376 30/03/1989]',0.062,96.974,0.015,0.003
'[23:48:34.380 30/03/1989]',0.074,96.829,0.015,0.002
'[23:48:34.384 30/03/1989]',0.076,96.829,0.017,0.000
'[23:48:34.388 30/03/1989]',0.074,96.250,0.018,-0.000
'[23:48:34.392 30/03/1989]',0.082,95.816,0.020,-0.000
'[23:48:34.396 30/03/1989]',0.080,95.671,0.021,-0.000
'[23:48:34.400 30/03/1989]',0.076,95.237,0.018,-0.002
'[23:48:34.404 30/03/1989]',0.080,94.513,0.017,-0.001
'[23:48:34.408 30/03/1989]',0.090,94.368,0.018,-0.002
'[23:48:34.412 30/03/1989]',0.100,93.934,0.020,-0.003
'[23:48:34.416 30/03/1989]',0.112,93.500,0.021,-0.004
'[23:48:34.420 30/03/1989]',0.120,92.776,0.021,-0.005
'[23:48:34.424 30/03/1989]',0.126,92.342,0.020,-0.005
'[23:48:34.428 30/03/1989]',0.134,91.908,0.016,-0.006
'[23:48:34.432 30/03/1989]',0.132,91.763,0.014,-0.007
'[23:48:34.436 30/03/1989]',0.142,91.184,0.008,-0.007
'[23:48:34.440 30/03/1989]',0.136,91.184,0.005,-0.007
'[23:48:34.444 30/03/1989]',0.136,90.461,0.003,-0.009
'[23:48:34.448 30/03/1989]',0.128,90.026,0.003,-0.011
'[23:48:34.452 30/03/1989]',0.120,89.737,0.005,-0.010
'[23:48:34.456 30/03/1989]',0.128,89.447,0.008,-0.012
'[23:48:34.460 30/03/1989]',0.122,89.303,0.010,-0.014
'[23:48:34.464 30/03/1989]',0.114,89.158,0.011,-0.014
'[23:48:34.468 30/03/1989]',0.116,88.868,0.014,-0.015
'[23:48:34.472 30/03/1989]',0.108,88.289,0.010,-0.016
'[23:48:34.476 30/03/1989]',0.090,88.289,0.008,-0.018
'[23:48:34.480 30/03/1989]',0.082,87.711,0.006,-0.019
'[23:48:34.484 30/03/1989]',0.064,87.711,0.004,-0.019
'[23:48:34.488 30/03/1989]',0.058,87.132,0.005,-0.021
'[23:48:34.492 30/03/1989]',0.052,87.132,0.004,-0.022
'[23:48:34.496 30/03/1989]',0.064,86.987,0.007,-0.023
'[23:48:34.500 30/03/1989]',0.066,86.842,0.006,-0.025
'[23:48:34.504 30/03/1989]',0.062,86.553,0.008,-0.026
'[23:48:34.508 30/03/1989]',0.070,86.263,0.008,-0.027
'[23:48:34.512 30/03/1989]',0.068,85.974,0.010,-0.027
'[23:48:34.516 30/03/1989]',0.058,86.118,0.010,-0.029
'[23:48:34.520 30/03/1989]',0.066,85.395,0.011,-0.028
'[23:48:34.524 30/03/1989]',0.064,85.539,0.011,-0.029
'[23:48:34.528 30/03/1989]',0.064,85.395,0.010,-0.030
'[23:48:34.532 30/03/1989]',0.066,85.250,0.009,-0.031
'[23:48:34.536 30/03/1989]',0.062,84.961,0.003,-0.031
'[23:48:34.540 30/03/1989]',0.062,84.816,0.003,-0.033
'[23:48:34.544 30/03/1989]',0.064,85.105,0.002,-0.034
'[23:48:34.548 30/03/1989]',0.064,84.816,0.000,-0.035
'[23:48:34.552 30/03/1989]',0.062,84.382,0.002,-0.035
'[23:48:34.556 30/03/1989]',0.074,84.382,-0.001,-0.035
'[23:48:34.560 30/03/1989]',0.072,83.803,0.003,-0.035
'[23:48:34.564 30/03/1989]',0.060,84.237,0.001,-0.037
'[23:48:34.568 30/03/1989]',0.080,83.658,0.004,-0.037
'[23:48:34.572 30/03/1989]',0.078,83.947,0.000,-0.037
'[23:48:34.576 30/03/1989]',0.072,83.947,0.001,-0.037
'[23:48:34.580 30/03/1989]',0.058,83.368,0.002,-0.037
'[23:48:34.584 30/03/1989]',0.028,83.513,0.004,-0.039
'[23:48:34.588 30/03/1989]',-0.000,83.079,0.000,-0.039
'[23:48:34.592 30/03/1989]',-0.016,83.368,0.002,-0.039
'[23:48:34.596 30/03/1989]',0.026,83.079,0.001,-0.039
'[23:48:34.600 30/03/1989]',0.122,83.224,-0.001,-0.040
'[23:48:34.604 30/03/1989]',0.286,82.645,-0.003,-0.041
'[23:48:34.608 30/03/1989]',0.520,82.934,-0.007,-0.042
'[23:48:34.612 30/03/1989]',0.772,82.934,-0.009,-0.042
'[23:48:34.616 30/03/1989]',1.004,82.789,-0.012,-0.042
'[23:48:34.620 30/03/1989]',1.164,82.934,-0.013,-0.043
'[23:48:34.624 30/03/1989]',1.256,83.079,-0.010,-0.043
'[23:48:34.628 30/03/1989]',1.220,82.789,-0.005,-0.045
'[23:48:34.632 30/03/1989]',0.920,82.500,-0.005,-0.044
'[23:48:34.636 30/03/1989]',0.440,82.500,-0.005,-0.044
'[23:48:34.640 30/03/1989]',0.078,82.211,-0.005,-0.045
'[23:48:34.644 30/03/1989]',-0.228,82.211,-0.006,-0.045
'[23:48:34.648 30/03/1989]',-0.254,82.500,-0.006,-0.047
'[23:48:34.652 30/03/1989]',-0.134,82.355,-0.004,-0.046
'[23:48:34.656 30/03/1989]',-0.020,81.921,-0.003,-0.048
'[23:48:34.660 30/03/1989]',0.008,81.487,-0.002,-0.048
'[23:48:34.664 30/03/1989]',0.002,81.921,0.002,-0.048
'[23:48:34.668 30/03/1989]',-0.000,81.921,0.002,-0.049
'[23:48:34.672 30/03/1989]',-0.014,81.921,0.003,-0.049
'[23:48:34.676 30/03/1989]',-0.008,81.632,0.000,-0.049
'[23:48:34.680 30/03/1989]',-0.008,81.342,0.003,-0.050
'[23:48:34.684 30/03/1989]',-0.000,81.487,0.001,-0.050
'[23:48:34.688 30/03/1989]',-0.000,81.053,0.002,-0.050
'[23:48:34.692 30/03/1989]',0.004,80.763,-0.000,-0.051
'[23:48:34.696 30/03/1989]',-0.000,80.763,-0.003,-0.051
'[23:48:34.700 30/03/1989]',0.014,80.763,-0.003,-0.051
'[23:48:34.704 30/03/1989]',0.004,80.618,-0.006,-0.052
'[23:48:34.708 30/03/1989]',0.020,80.329,-0.007,-0.053
'[23:48:34.712 30/03/1989]',0.014,80.184,-0.007,-0.053
'[23:48:34.716 30/03/1989]',0.018,80.474,-0.007,-0.056
'[23:48:34.720 30/03/1989]',0.020,80.184,-0.006,-0.056
'[23:48:34.724 30/03/1989]',0.022,79.895,-0.005,-0.057
'[23:48:34.728 30/03/1989]',0.030,79.171,-0.003,-0.057
'[23:48:34.732 30/03/1989]',0.032,79.316,-0.003,-0.061
'[23:48:34.736 30/03/1989]',0.026,79.316,-0.006,-0.062
'[23:48:34.740 30/03/1989]',0.040,79.171,-0.008,-0.064
'[23:48:34.744 30/03/1989]',0.032,79.171,-0.008,-0.066
'[23:48:34.748 30/03/1989]',0.032,79.026,-0.008,-0.068
'[23:48:34.752 30/03/1989]',0.048,78.592,-0.004,-0.070
'[23:48:34.756 30/03/1989]',0.050,78.737,-0.004,-0.072
'[23:48:34.760 30/03/1989]',0.050,78.447,-0.002,-0.073
'[23:48:34.764 30/03/1989]',0.056,78.592,-0.004,-0.075
'[23:48:34.768 30/03/1989]',0.064,78.592,-0.004,-0.077
'[23:48:34.772 30/03/1989]',0.058,78.447,-0.006,-0.079
'[23:48:34.776 30/03/1989]',0.056,78.303,-0.005,-0.080
'[23:48:34.780 30/03/1989]',0.078,77.868,-0.009,-0.080
'[23:48:34.784 30/03/1989]',0.076,78.158,-0.009,-0.083
'[23:48:34.788 30/03/1989]',0.074,78.447,-0.009,-0.083
'[23:48:34.792 30/03/1989]',0.080,78.303,-0.007,-0.085
'[23:48:34.796 30/03/1989]',0.084,78.447,-0.007,-0.086
'[23:48:34.800 30/03/1989]',0.082,79.026,-0.003,-0.087
'[23:48:34.804 30/03/1989]',0.084,79.605,-0.005,-0.087
'[23:48:34.808 30/03/1989]',0.096,80.329,-0.002,-0.089
'[23:48:34.812 30/03/1989]',0.102,81.342,-0.005,-0.089
'[23:48:34.816 30/03/1989]',0.102,83.079,-0.010,-0.090
'[23:48:34.820 30/03/1989]',0.112,84.671,-0.010,-0.091
'[23:48:34.824 30/03/1989]',0.124,86.263,-0.011,-0.092
'[23:48:34.828 30/03/1989]',0.130,88.000,-0.012,-0.091
'[23:48:34.832 30/03/1989]',0.140,90.026,-0.012,-0.093
'[23:48:34.836 30/03/1989]',0.150,91.763,-0.012,-0.092
'[23:48:34.840 30/03/1989]',0.158,94.079,-0.010,-0.094
'[23:48:34.844 30/03/1989]',0.170,95.961,-0.014,-0.094
'[23:48:34.848 30/03/1989]',0.182,98.132,-0.015,-0.096
'[23:48:34.852 30/03/1989]',0.188,100.592,-0.014,-0.095
'[23:48:34.856 30/03/1989]',0.192,103.053,-0.013,-0.096
'[23:48:34.860 30/03/1989]',0.202,105.224,-0.012,-0.096
'[23:48:34.864 30/03/1989]',0.204,107.974,-0.005,-0.096
'[23:48:34.868 30/03/1989]',0.218,110.579,-0.005,-0.096
'[23:48:34.872 30/03/1989]',0.224,113.184,-0.003,-0.097
'[23:48:34.876 30/03/1989]',0.224,115.645,-0.001,-0.098
'[23:48:34.880 30/03/1989]',0.228,118.395,-0.002,-0.097
'[23:48:34.884 30/03/1989]',0.240,120.276,-0.004,-0.097
'[23:48:34.888 30/03/1989]',0.232,122.447,-0.006,-0.097
'[23:48:34.892 30/03/1989]',0.228,124.763,-0.009,-0.098
'[23:48:34.896 30/03/1989]',0.230,127.079,-0.010,-0.097
'[23:48:34.900 30/03/1989]',0.224,128.382,-0.012,-0.098
'[23:48:34.904 30/03/1989]',0.214,129.250,-0.013,-0.098
'[23:48:34.908 30/03/1989]',0.206,130.553,-0.016,-0.098
'[23:48:34.912 30/03/1989]',0.178,131.711,-0.017,-0.099
'[23:48:34.916 30/03/1989]',0.168,131.711,-0.018,-0.098
'[23:48:34.920 30/03/1989]',0.138,131.711,-0.020,-0.098
'[23:48:34.924 30/03/1989]',0.124,132.145,-0.017,-0.098
'[23:48:34.928 30/03/1989]',0.098,131.276,-0.014,-0.098
'[23:48:34.932 30/03/1989]',0.056,131.276,-0.011,-0.099
'[23:48:34.936 30/03/1989]',0.050,130.553,-0.008,-0.098
'[23:48:34.940 30/03/1989]',0.020,129.974,-0.006,-0.099
'[23:48:34.944 30/03/1989]',-0.000,128.816,-0.004,-0.100
'[23:48:34.948 30/03/1989]',-0.022,127.947,-0.002,-0.100
'[23:48:34.952 30/03/1989]',-0.024,126.211,0.001,-0.100
'[23:48:34.956 30/03/1989]',-0.040,125.197,0.004,-0.100
'[23:48:34.960 30/03/1989]',-0.040,123.605,0.005,-0.099
'[23:48:34.964 30/03/1989]',-0.064,123.171,0.006,-0.100
'[23:48:34.968 30/03/1989]',-0.052,121.724,0.005,-0.102
'[23:48:34.972 30/03/1989]',-0.052,119.842,0.006,-0.100
'[23:48:34.976 30/03/1989]',-0.070,119.118,0.000,-0.101
'[23:48:34.980 30/03/1989]',-0.064,118.105,-0.000,-0.104
'[23:48:34.984 30/03/1989]',-0.058,116.658,-0.001,-0.104
'[23:48:34.988 30/03/1989]',-0.066,115.500,-0.004,-0.104
'[23:48:34.992 30/03/1989]',-0.062,114.921,-0.004,-0.105
'[23:48:34.996 30/03/1989]',-0.048,113.184,-0.006,-0.104
'[23:48:35.000 30/03/1989]',-0.048,112.605,-0.006,-0.105
'[23:48:35.004 30/03/1989]',-0.052,111.303,-0.007,-0.104
'[23:48:35.008 30/03/1989]',-0.048,110.289,-0.006,-0.103
'[23:48:35.012 30/03/1989]',-0.048,109.421,-0.004,-0.102
'[23:48:35.016 30/03/1989]',-0.040,108.553,-0.002,-0.100
'[23:48:35.020 30/03/1989]',-0.038,107.974,-0.001,-0.099
'[23:48:35.024 30/03/1989]',-0.036,106.961,0.000,-0.097
'[23:48:35.028 30/03/1989]',-0.024,106.092,-0.000,-0.096
'[23:48:35.032 30/03/1989]',-0.028,105.658,0.002,-0.094
'[23:48:35.036 30/03/1989]',-0.016,104.934,0.004,-0.093
'[23:48:35.040 30/03/1989]',-0.024,104.789,0.009,-0.093
'[23:48:35.044 30/03/1989]',-0.018,104.066,0.013,-0.093
'[23:48:35.048 30/03/1989]',-0.022,103.632,0.018,-0.093
'[23:48:35.052 30/03/1989]',0.002,103.053,0.020,-0.093
'[23:48:35.056 30/03/1989]',-0.008,102.618,0.017,-0.096
'[23:48:35.060 30/03/1989]',-0.010,102.184,0.011,-0.099
'[23:48:35.064 30/03/1989]',-0.004,101.605,0.006,-0.102
'[23:48:35.068 30/03/1989]',-0.004,101.171,0.001,-0.107
'[23:48:35.072 30/03/1989]',-0.006,100.882,-0.002,-0.109
'[23:48:35.076 30/03/1989]',-0.004,100.013,-0.007,-0.113
'[23:48:35.080 30/03/1989]',0.006,99.434,-0.007,-0.116
'[23:48:35.084 30/03/1989]',-0.002,98.711,-0.006,-0.120
'[23:48:35.088 30/03/1989]',-0.000,97.987,-0.002,-0.123
'[23:48:35.092 30/03/1989]',-0.002,97.408,0.000,-0.126
'[23:48:35.096 30/03/1989]',0.006,96.829,0.003,-0.129
'[23:48:35.100 30/03/1989]',0.008,96.539,0.005,-0.132
'[23:48:35.104 30/03/1989]',0.004,95.816,0.008,-0.134
'[23:48:35.108 30/03/1989]',0.014,95.382,0.012,-0.137
'[23:48:35.112 30/03/1989]',0.016,94.658,0.017,-0.140
'[23:48:35.116 30/03/1989]',0.018,94.368,0.020,-0.142
'[23:48:35.120 30/03/1989]',0.016,93.500,0.020,-0.144
'[23:48:35.124 30/03/1989]',0.024,93.355,0.020,-0.146
'[23:48:35.128 30/03/1989]',0.022,92.921,0.018,-0.148
'[23:48:35.132 30/03/1989]',0.020,92.776,0.013,-0.150
'[23:48:35.136 30/03/1989]',0.024,92.342,0.012,-0.152
'[23:48:35.140 30/03/1989]',0.026,91.908,0.007,-0.154
'[23:48:35.144 30/03/1989]',0.020,91.763,0.006,-0.156
'[23:48:35.148 30/03/1989]',0.036,92.197,0.003,-0.158
'[23:48:35.152 30/03/1989]',0.036,91.618,0.002,-0.159
'[23:48:35.156 30/03/1989]',0.032,91.618,0.002,-0.159
'[23:48:35.160 30/03/1989]',0.040,91.618,-0.000,-0.162
'[23:48:35.164 30/03/1989]',0.032,91.618,-0.003,-0.163
'[23:48:35.168 30/03/1989]',0.034,91.763,-0.003,-0.165
'[23:48:35.172 30/03/1989]',0.034,91.474,-0.003,-0.165
'[23:48:35.176 30/03/1989]',0.032,91.763,-0.003,-0.166
'[23:48:35.180 30/03/1989]',0.034,92.342,-0.002,-0.168
'[23:48:35.184 30/03/1989]',0.040,92.197,-0.001,-0.169
'[23:48:35.188 30/03/1989]',0.032,92.342,-0.001,-0.171
'[23:48:35.192 30/03/1989]',0.040,92.632,0.001,-0.171
'[23:48:35.196 30/03/1989]',0.038,93.355,0.002,-0.174
'[23:48:35.200 30/03/1989]',0.040,93.500,0.002,-0.176
'[23:48:35.204 30/03/1989]',0.038,93.934,0.003,-0.177
'[23:48:35.208 30/03/1989]',0.040,94.079,0.008,-0.177
'[23:48:35.212 30/03/1989]',0.044,94.368,0.014,-0.179
'[23:48:35.216 30/03/1989]',0.040,94.947,0.021,-0.180
'[23:48:35.220 30/03/1989]',0.042,95.092,0.025,-0.181
'[23:48:35.224 30/03/1989]',0.060,95.237,0.027,-0.182
'[23:48:35.228 30/03/1989]',0.048,95.382,0.024,-0.183
'[23:48:35.232 30/03/1989]',0.048,95.816,0.015,-0.185
'[23:48:35.236 30/03/1989]',0.058,95.671,0.009,-0.186
'[23:48:35.240 30/03/1989]',0.054,95.816,0.003,-0.186
'[23:48:35.244 30/03/1989]',0.062,95.816,-0.001,-0.188
'[23:48:35.248 30/03/1989]',0.060,96.105,-0.005,-0.190
'[23:48:35.252 30/03/1989]',0.066,96.250,-0.008,-0.190
'[23:48:35.256 30/03/1989]',0.060,96.250,-0.011,-0.190
'[23:48:35.260 30/03/1989]',0.058,96.395,-0.015,-0.192
'[23:48:35.264 30/03/1989]',0.064,96.684,-0.019,-0.193
'[23:48:35.268 30/03/1989]',0.068,96.539,-0.016,-0.193
'[23:48:35.272 30/03/1989]',0.066,96.250,-0.015,-0.193
'[23:48:35.276 30/03/1989]',0.072,96.395,-0.011,-0.195
'[23:48:35.280 30/03/1989]',0.078,96.250,-0.008,-0.196
'[23:48:35.284 30/03/1989]',0.072,95.961,-0.007,-0.197
'[23:48:35.288 30/03/1989]',0.072,95.816,-0.005,-0.198
'[23:48:35.292 30/03/1989]',0.070,95.526,-0.004,-0.198
'[23:48:35.296 30/03/1989]',0.072,95.092,-0.003,-0.199
'[23:48:35.300 30/03/1989]',0.072,94.947,-0.003,-0.200
'[23:48:35.304 30/03/1989]',0.072,94.658,-0.001,-0.200
'[23:48:35.308 30/03/1989]',0.082,94.079,0.004,-0.201
'[23:48:35.312 30/03/1989]',0.082,94.079,0.009,-0.202
'[23:48:35.316 30/03/1989]',0.072,94.079,0.011,-0.203
'[23:48:35.320 30/03/1989]',0.076,93.500,0.012,-0.203
'[23:48:35.324 30/03/1989]',0.074,93.500,0.011,-0.205
'[23:48:35.328 30/03/1989]',0.080,92.921,0.012,-0.206
'[23:48:35.332 30/03/1989]',0.084,92.921,0.005,-0.206
'[23:48:35.336 30/03/1989]',0.096,92.632,0.002,-0.207
'[23:48:35.340 30/03/1989]',0.090,92.197,-0.002,-0.207
'[23:48:35.344 30/03/1989]',0.096,91.763,-0.005,-0.209
'[23:48:35.348 30/03/1989]',0.102,91.618,-0.006,-0.209
'[23:48:35.352 30/03/1989]',0.114,91.184,-0.009,-0.209
'[23:48:35.356 30/03/1989]',0.114,90.605,-0.013,-0.209
'[23:48:35.360 30/03/1989]',0.134,90.316,-0.014,-0.210
'[23:48:35.364 30/03/1989]',0.134,90.171,-0.017,-0.211
'[23:48:35.368 30/03/1989]',0.136,89.447,-0.017,-0.211
'[23:48:35.372 30/03/1989]',0.142,89.447,-0.015,-0.211
'[23:48:35.376 30/03/1989]',0.136,89.303,-0.015,-0.213
'[23:48:35.380 30/03/1989]',0.132,88.868,-0.013,-0.213
'[23:48:35.384 30/03/1989]',0.130,88.868,-0.010,-0.214
'[23:48:35.388 30/03/1989]',0.130,88.145,-0.008,-0.215
'[23:48:35.392 30/03/1989]',0.136,88.000,-0.005,-0.215
'[23:48:35.396 30/03/1989]',0.126,87.711,0.000,-0.215
'[23:48:35.400 30/03/1989]',0.122,87.711,0.005,-0.217
'[23:48:35.404 30/03/1989]',0.122,87.421,0.014,-0.218
'[23:48:35.408 30/03/1989]',0.118,87.276,0.022,-0.218
'[23:48:35.412 30/03/1989]',0.112,86.553,0.029,-0.218
'[23:48:35.416 30/03/1989]',0.092,86.697,0.028,-0.219
'[23:48:35.420 30/03/1989]',0.080,86.553,0.022,-0.219
'[23:48:35.424 30/03/1989]',0.066,86.408,0.015,-0.217
'[23:48:35.428 30/03/1989]',0.058,85.684,0.003,-0.218
'[23:48:35.432 30/03/1989]',0.064,85.974,-0.004,-0.219
'[23:48:35.436 30/03/1989]',0.064,85.829,-0.013,-0.219
'[23:48:35.440 30/03/1989]',0.066,85.539,-0.013,-0.218
'[23:48:35.444 30/03/1989]',0.070,85.105,-0.018,-0.217
'[23:48:35.448 30/03/1989]',0.066,85.395,-0.019,-0.219
'[23:48:35.452 30/03/1989]',0.064,84.816,-0.018,-0.217
'[23:48:35.456 30/03/1989]',0.068,84.961,-0.016,-0.217
'[23:48:35.460 30/03/1989]',0.072,84.526,-0.021,-0.217
'[23:48:35.464 30/03/1989]',0.072,84.237,-0.021,-0.217
'[23:48:35.468 30/03/1989]',0.068,84.237,-0.020,-0.216
'[23:48:35.472 30/03/1989]',0.068,83.947,-0.019,-0.216
'[23:48:35.476 30/03/1989]',0.070,83.803,-0.016,-0.215
'[23:48:35.480 30/03/1989]',0.068,83.947,-0.011,-0.215
'[23:48:35.484 30/03/1989]',0.064,83.658,-0.003,-0.215
'[23:48:35.488 30/03/1989]',0.064,83.513,0.001,-0.215
'[23:48:35.492 30/03/1989]',0.072,83.513,0.006,-0.215
'[23:48:35.496 30/03/1989]',0.082,82.789,0.013,-0.214
'[23:48:35.500 30/03/1989]',0.072,83.079,0.019,-0.214
'[23:48:35.504 30/03/1989]',0.076,83.079,0.021,-0.214
'[23:48:35.508 30/03/1989]',0.070,82.789,0.023,-0.213
'[23:48:35.512 30/03/1989]',0.068,83.079,0.022,-0.214
'[23:48:35.516 30/03/1989]',0.036,83.079,0.018,-0.214
'[23:48:35.520 30/03/1989]',0.008,82.500,0.012,-0.213
'[23:48:35.524 30/03/1989]',-0.012,82.500,0.006,-0.212
'[23:48:35.528 30/03/1989]',-0.018,82.355,-0.000,-0.212
'[23:48:35.532 30/03/1989]',0.046,82.500,-0.006,-0.211
'[23:48:35.536 30/03/1989]',0.176,82.211,-0.011,-0.211
'[23:48:35.540 30/03/1989]',0.396,82.355,-0.013,-0.211
'[23:48:35.544 30/03/1989]',0.630,82.211,-0.017,-0.209
'[23:48:35.548 30/03/1989]',0.918,82.066,-0.019,-0.211
'[23:48:35.552 30/03/1989]',1.126,82.500,-0.020,-0.209
'[23:48:35.556 30/03/1989]',1.286,82.211,-0.018,-0.209
'[23:48:35.560 30/03/1989]',1.320,81.776,-0.017,-0.209
'[23:48:35.564 30/03/1989]',1.224,81.921,-0.015,-0.208
