'Time and date','ECG','BP','EEG (O2-A1)','Resp (nasal)'
'[00:49:26.656 01/02/1989]',0.170,123.305,0.007,0.032
'[00:49:26.660 01/02/1989]',0.160,124.886,0.005,0.032
'[00:49:26.664 01/02/1989]',0.128,126.269,0.011,0.024
'[00:49:26.668 01/02/1989]',0.116,127.653,0.006,0.032
'[00:49:26.672 01/02/1989]',0.104,128.838,0.005,0.032
'[00:49:26.676 01/02/1989]',0.142,130.221,-0.004,0.073
'[00:49:26.680 01/02/1989]',0.128,131.407,0.007,0.040
'[00:49:26.684 01/02/1989]',0.090,131.605,0.020,0.048
'[00:49:26.688 01/02/1989]',0.050,132.790,0.002,0.048
'[00:49:26.692 01/02/1989]',0.040,133.383,0.002,0.032
'[00:49:26.696 01/02/1989]',0.036,132.988,-0.017,0.032
'[00:49:26.700 01/02/1989]',0.028,133.778,-0.001,0.065
'[00:49:26.704 01/02/1989]',0.044,133.581,0.002,0.065
'[00:49:26.708 01/02/1989]',0.028,133.186,0.009,0.056
'[00:49:26.712 01/02/1989]',0.024,132.790,0.001,0.032
'[00:49:26.716 01/02/1989]',0.016,132.198,0.002,0.081
'[00:49:26.720 01/02/1989]',0.020,131.802,-0.002,0.089
'[00:49:26.724 01/02/1989]',-0.000,131.209,0.001,0.065
'[00:49:26.728 01/02/1989]',0.004,130.617,0.019,0.056
'[00:49:26.732 01/02/1989]',-0.018,129.826,0.002,0.065
'[00:49:26.736 01/02/1989]',-0.000,128.245,0.003,0.065
'[00:49:26.740 01/02/1989]',0.002,127.455,-0.016,0.048
'[00:49:26.744 01/02/1989]',-0.014,126.665,0.003,0.032
'[00:49:26.748 01/02/1989]',0.018,125.874,0.005,0.065
'[00:49:26.752 01/02/1989]',0.036,124.689,0.009,0.040
'[00:49:26.756 01/02/1989]',-0.002,123.503,-0.001,0.048
'[00:49:26.760 01/02/1989]',0.032,122.515,0.000,0.065
'[00:49:26.764 01/02/1989]',-0.000,121.922,-0.009,0.065
'[00:49:26.768 01/02/1989]',0.040,120.934,0.001,0.065
'[00:49:26.772 01/02/1989]',0.024,119.946,-0.008,0.097
'[00:49:26.776 01/02/1989]',0.016,119.353,0.010,0.073
'[00:49:26.780 01/02/1989]',0.040,117.970,0.005,0.089
'[00:49:26.784 01/02/1989]',0.032,116.784,0.010,0.065
'[00:49:26.788 01/02/1989]',0.030,115.994,0.001,0.073
'[00:49:26.792 01/02/1989]',0.024,114.808,0.018,0.065
'[00:49:26.796 01/02/1989]',0.040,114.018,0.006,0.056
'[00:49:26.800 01/02/1989]',0.048,113.227,0.004,0.056
'[00:49:26.804 01/02/1989]',0.064,112.437,0.012,0.048
'[00:49:26.808 01/02/1989]',0.062,110.856,0.000,0.065
'[00:49:26.812 01/02/1989]',0.064,109.473,0.021,0.056
'[00:49:26.816 01/02/1989]',0.066,108.287,0.006,0.056
'[00:49:26.820 01/02/1989]',0.082,107.299,0.004,0.073
'[00:49:26.824 01/02/1989]',0.104,105.323,0.012,0.081
'[00:49:26.828 01/02/1989]',0.110,103.742,0.001,0.073
'[00:49:26.832 01/02/1989]',0.136,102.952,0.019,0.081
'[00:49:26.836 01/02/1989]',0.152,101.569,-0.001,0.089
'[00:49:26.840 01/02/1989]',0.170,100.383,-0.003,0.073
'[00:49:26.844 01/02/1989]',0.200,99.395,-0.005,0.032
'[00:49:26.848 01/02/1989]',0.188,98.210,-0.015,0.065
'[00:49:26.852 01/02/1989]',0.176,97.419,-0.003,0.081
'[00:49:26.856 01/02/1989]',0.176,96.826,-0.013,0.089
'[00:49:26.860 01/02/1989]',0.148,96.233,-0.006,0.065
'[00:49:26.864 01/02/1989]',0.152,95.641,-0.024,0.089
'[00:49:26.868 01/02/1989]',0.164,95.048,-0.011,0.081
'[00:49:26.872 01/02/1989]',0.156,95.048,-0.001,0.097
'[00:49:26.876 01/02/1989]',0.168,94.653,-0.001,0.073
'[00:49:26.880 01/02/1989]',0.146,94.257,0.004,0.097
'[00:49:26.884 01/02/1989]',0.140,94.455,0.018,0.089
'[00:49:26.888 01/02/1989]',0.114,95.245,0.010,0.097
'[00:49:26.892 01/02/1989]',0.098,95.245,0.005,0.089
'[00:49:26.896 01/02/1989]',0.074,95.048,-0.003,0.065
'[00:49:26.900 01/02/1989]',0.052,95.838,-0.001,0.065
'[00:49:26.904 01/02/1989]',0.030,96.431,0.002,0.081
'[00:49:26.908 01/02/1989]',0.024,96.629,0.006,0.073
'[00:49:26.912 01/02/1989]',0.006,97.024,0.005,0.048
'[00:49:26.916 01/02/1989]',-0.000,97.419,0.005,0.097
'[00:49:26.920 01/02/1989]',-0.000,98.210,0.002,0.081
'[00:49:26.924 01/02/1989]',-0.024,98.802,0.001,0.081
'[00:49:26.928 01/02/1989]',-0.008,99.395,0.005,0.048
'[00:49:26.932 01/02/1989]',-0.008,99.790,0.006,0.065
'[00:49:26.936 01/02/1989]',-0.010,100.581,0.001,0.032
'[00:49:26.940 01/02/1989]',-0.014,100.778,0.004,0.032
'[00:49:26.944 01/02/1989]',-0.020,101.174,0.008,0.032
'[00:49:26.948 01/02/1989]',-0.016,101.766,0.005,0.056
'[00:49:26.952 01/02/1989]',-0.006,101.569,0.017,0.016
'[00:49:26.956 01/02/1989]',-0.012,102.162,0.004,-0.000
'[00:49:26.960 01/02/1989]',0.006,102.359,0.003,0.008
'[00:49:26.964 01/02/1989]',0.012,102.557,-0.002,0.032
'[00:49:26.968 01/02/1989]',0.006,102.952,0.005,0.024
'[00:49:26.972 01/02/1989]',-0.000,103.150,0.003,0.048
'[00:49:26.976 01/02/1989]',0.006,102.952,0.002,0.032
'[00:49:26.980 01/02/1989]',0.002,102.952,0.001,0.024
'[00:49:26.984 01/02/1989]',0.016,102.754,0.004,0.008
'[00:49:26.988 01/02/1989]',0.042,102.952,0.001,-0.000
'[00:49:26.992 01/02/1989]',0.058,102.952,0.004,-0.000
'[00:49:26.996 01/02/1989]',0.056,102.952,0.004,-0.000
'[00:49:27.000 01/02/1989]',0.096,102.557,0.003,-0.000
'[00:49:27.004 01/02/1989]',0.194,102.359,0.006,-0.024
'[00:49:27.008 01/02/1989]',0.308,102.162,0.009,-0.040
'[00:49:27.012 01/02/1989]',0.546,101.569,0.013,-0.024
'[00:49:27.016 01/02/1989]',0.798,101.371,0.008,-0.065
'[00:49:27.020 01/02/1989]',0.636,101.174,0.006,0.016
'[00:49:27.024 01/02/1989]',0.540,100.778,0.003,-0.065
'[00:49:27.028 01/02/1989]',0.206,100.186,-0.002,-0.048
'[00:49:27.032 01/02/1989]',-0.152,100.186,-0.003,-0.081
'[00:49:27.036 01/02/1989]',-0.358,99.988,-0.001,-0.121
'[00:49:27.040 01/02/1989]',-0.384,99.395,-0.001,-0.073
'[00:49:27.044 01/02/1989]',-0.388,99.000,-0.001,-0.129
'[00:49:27.048 01/02/1989]',-0.212,98.605,0.001,-0.137
'[00:49:27.052 01/02/1989]',-0.064,99.000,0.002,-0.153
'[00:49:27.056 01/02/1989]',0.016,98.210,0.003,-0.153
'[00:49:27.060 01/02/1989]',0.050,98.210,0.002,-0.161
'[00:49:27.064 01/02/1989]',0.056,97.617,0.000,-0.194
'[00:49:27.068 01/02/1989]',0.062,96.826,0.003,-0.177
'[00:49:27.072 01/02/1989]',0.064,97.024,0.002,-0.202
'[00:49:27.076 01/02/1989]',0.068,96.431,0.002,-0.218
'[00:49:27.080 01/02/1989]',0.078,96.431,0.004,-0.242
'[00:49:27.084 01/02/1989]',0.078,96.233,0.001,-0.250
'[00:49:27.088 01/02/1989]',0.096,95.838,-0.001,-0.274
'[00:49:27.092 01/02/1989]',0.082,95.838,-0.001,-0.290
'[00:49:27.096 01/02/1989]',0.092,95.245,-0.001,-0.323
'[00:49:27.100 01/02/1989]',0.090,95.641,-0.003,-0.323
'[00:49:27.104 01/02/1989]',0.104,95.245,-0.003,-0.355
'[00:49:27.108 01/02/1989]',0.110,94.850,-0.002,-0.355
'[00:49:27.112 01/02/1989]',0.104,94.850,-0.002,-0.379
'[00:49:27.116 01/02/1989]',0.118,94.257,-0.002,-0.387
'[00:49:27.120 01/02/1989]',0.130,94.060,0.001,-0.387
'[00:49:27.124 01/02/1989]',0.128,93.862,0.000,-0.395
'[00:49:27.128 01/02/1989]',0.128,93.467,0.004,-0.419
'[00:49:27.132 01/02/1989]',0.138,93.467,0.004,-0.387
'[00:49:27.136 01/02/1989]',0.136,93.269,0.006,-0.452
'[00:49:27.140 01/02/1989]',0.136,93.072,0.007,-0.435
'[00:49:27.144 01/02/1989]',0.134,92.677,0.004,-0.452
'[00:49:27.148 01/02/1989]',0.144,92.874,0.002,-0.444
'[00:49:27.152 01/02/1989]',0.150,92.479,0.003,-0.492
'[00:49:27.156 01/02/1989]',0.150,92.677,0.002,-0.508
'[00:49:27.160 01/02/1989]',0.152,93.072,0.002,-0.500
'[00:49:27.164 01/02/1989]',0.168,92.677,0.003,-0.484
'[00:49:27.168 01/02/1989]',0.170,92.479,0.003,-0.492
'[00:49:27.172 01/02/1989]',0.178,92.677,-0.000,-0.484
'[00:49:27.176 01/02/1989]',0.178,93.467,0.001,-0.500
'[00:49:27.180 01/02/1989]',0.180,93.467,0.001,-0.508
'[00:49:27.184 01/02/1989]',0.184,94.653,-0.000,-0.524
'[00:49:27.188 01/02/1989]',0.190,96.036,-0.001,-0.516
'[00:49:27.192 01/02/1989]',0.200,98.210,-0.001,-0.500
'[00:49:27.196 01/02/1989]',0.212,99.395,-0.000,-0.500
'[00:49:27.200 01/02/1989]',0.208,101.371,0.000,-0.532
'[00:49:27.204 01/02/1989]',0.224,104.533,0.002,-0.484
'[00:49:27.208 01/02/1989]',0.222,106.509,0.004,-0.484
'[00:49:27.212 01/02/1989]',0.232,108.880,0.005,-0.540
'[00:49:27.216 01/02/1989]',0.238,111.647,0.005,-0.484
'[00:49:27.220 01/02/1989]',0.238,115.204,0.005,-0.540
'[00:49:27.224 01/02/1989]',0.240,117.575,0.007,-0.460
'[00:49:27.228 01/02/1989]',0.238,120.736,0.007,-0.548
'[00:49:27.232 01/02/1989]',0.240,123.305,0.006,-0.468
'[00:49:27.236 01/02/1989]',0.242,126.467,0.007,-0.556
'[00:49:27.240 01/02/1989]',0.232,129.036,0.010,-0.492
'[00:49:27.244 01/02/1989]',0.232,131.605,0.009,-0.548
'[00:49:27.248 01/02/1989]',0.224,134.569,0.010,-0.484
'[00:49:27.252 01/02/1989]',0.212,136.150,0.013,-0.500
'[00:49:27.256 01/02/1989]',0.204,137.928,0.011,-0.508
'[00:49:27.260 01/02/1989]',0.192,139.904,0.007,-0.500
'[00:49:27.264 01/02/1989]',0.176,141.485,0.010,-0.508
'[00:49:27.268 01/02/1989]',0.160,142.473,0.009,-0.524
'[00:49:27.272 01/02/1989]',0.146,143.856,0.007,-0.508
'[00:49:27.276 01/02/1989]',0.134,145.042,0.008,-0.468
'[00:49:27.280 01/02/1989]',0.120,145.635,0.008,-0.484
'[00:49:27.284 01/02/1989]',0.090,146.227,0.006,-0.492
'[00:49:27.288 01/02/1989]',0.080,146.227,0.005,-0.516
'[00:49:27.292 01/02/1989]',0.068,145.635,0.005,-0.484
'[00:49:27.296 01/02/1989]',0.050,145.239,0.005,-0.460
'[00:49:27.300 01/02/1989]',0.038,144.844,0.003,-0.476
'[00:49:27.304 01/02/1989]',0.028,144.844,0.004,-0.460
'[00:49:27.308 01/02/1989]',0.022,143.461,0.006,-0.452
'[00:49:27.312 01/02/1989]',0.008,142.868,0.005,-0.460
'[00:49:27.316 01/02/1989]',0.006,141.880,0.005,-0.452
'[00:49:27.320 01/02/1989]',0.008,141.287,0.003,-0.476
'[00:49:27.324 01/02/1989]',-0.000,140.102,0.003,-0.468
'[00:49:27.328 01/02/1989]',-0.000,139.311,0.003,-0.484
'[00:49:27.332 01/02/1989]',0.006,138.126,0.001,-0.476
'[00:49:27.336 01/02/1989]',-0.002,137.335,0.002,-0.484
'[00:49:27.340 01/02/1989]',-0.000,136.150,0.001,-0.452
'[00:49:27.344 01/02/1989]',-0.002,135.162,-0.000,-0.492
'[00:49:27.348 01/02/1989]',-0.000,133.976,0.001,-0.508
'[00:49:27.352 01/02/1989]',-0.002,132.988,0.002,-0.484
'[00:49:27.356 01/02/1989]',0.002,132.198,0.001,-0.460
'[00:49:27.360 01/02/1989]',-0.000,131.012,0.001,-0.476
'[00:49:27.364 01/02/1989]',0.008,130.024,0.002,-0.476
'[00:49:27.368 01/02/1989]',0.006,129.036,0.001,-0.484
'[00:49:27.372 01/02/1989]',0.008,128.838,-0.002,-0.484
'[00:49:27.376 01/02/1989]',0.016,127.653,0.001,-0.508
'[00:49:27.380 01/02/1989]',0.022,127.060,0.000,-0.500
'[00:49:27.384 01/02/1989]',0.018,126.665,0.001,-0.492
'[00:49:27.388 01/02/1989]',0.024,125.874,-0.002,-0.484
'[00:49:27.392 01/02/1989]',0.024,124.491,-0.002,-0.508
'[00:49:27.396 01/02/1989]',0.022,123.503,-0.000,-0.484
'[00:49:27.400 01/02/1989]',0.032,123.108,-0.001,-0.516
'[00:49:27.404 01/02/1989]',0.046,122.317,-0.001,-0.524
'[00:49:27.408 01/02/1989]',0.052,121.329,0.005,-0.492
'[00:49:27.412 01/02/1989]',0.068,120.341,0.004,-0.484
'[00:49:27.416 01/02/1989]',0.082,118.760,0.004,-0.524
'[00:49:27.420 01/02/1989]',0.100,117.970,0.004,-0.492
'[00:49:27.424 01/02/1989]',0.114,116.389,0.004,-0.524
'[00:49:27.428 01/02/1989]',0.132,115.204,0.003,-0.556
'[00:49:27.432 01/02/1989]',0.160,114.018,0.001,-0.516
'[00:49:27.436 01/02/1989]',0.186,112.635,0.001,-0.556
'[00:49:27.440 01/02/1989]',0.196,111.844,0.000,-0.548
'[00:49:27.444 01/02/1989]',0.200,111.251,-0.003,-0.508
'[00:49:27.448 01/02/1989]',0.192,110.066,-0.003,-0.516
'[00:49:27.452 01/02/1989]',0.178,108.683,-0.002,-0.548
'[00:49:27.456 01/02/1989]',0.180,108.090,-0.000,-0.548
'[00:49:27.460 01/02/1989]',0.192,107.695,-0.002,-0.548
'[00:49:27.464 01/02/1989]',0.192,107.299,0.003,-0.508
'[00:49:27.468 01/02/1989]',0.198,106.509,0.002,-0.508
'[00:49:27.472 01/02/1989]',0.182,106.114,0.001,-0.516
'[00:49:27.476 01/02/1989]',0.164,106.311,-0.001,-0.548
'[00:49:27.480 01/02/1989]',0.140,105.916,-0.001,-0.516
'[00:49:27.484 01/02/1989]',0.114,105.916,-0.003,-0.556
'[00:49:27.488 01/02/1989]',0.074,106.114,-0.005,-0.548
'[00:49:27.492 01/02/1989]',0.044,106.311,-0.004,-0.565
'[00:49:27.496 01/02/1989]',0.032,106.114,-0.004,-0.556
'[00:49:27.500 01/02/1989]',0.008,106.311,-0.004,-0.548
'[00:49:27.504 01/02/1989]',-0.000,106.509,-0.002,-0.532
'[00:49:27.508 01/02/1989]',-0.008,107.497,0.000,-0.540
'[00:49:27.512 01/02/1989]',-0.014,107.695,0.000,-0.532
'[00:49:27.516 01/02/1989]',-0.016,108.090,-0.003,-0.524
'[00:49:27.520 01/02/1989]',-0.016,108.485,0.002,-0.532
'[00:49:27.524 01/02/1989]',-0.014,108.683,0.002,-0.540
'[00:49:27.528 01/02/1989]',-0.020,109.275,0.003,-0.548
'[00:49:27.532 01/02/1989]',-0.014,109.473,0.004,-0.548
'[00:49:27.536 01/02/1989]',-0.008,110.066,0.004,-0.565
'[00:49:27.540 01/02/1989]',-0.008,110.263,0.004,-0.548
'[00:49:27.544 01/02/1989]',-0.016,110.659,0.003,-0.548
'[00:49:27.548 01/02/1989]',-0.010,110.856,0.003,-0.540
'[00:49:27.552 01/02/1989]',-0.016,111.251,0.002,-0.548
'[00:49:27.556 01/02/1989]',-0.016,111.449,-0.001,-0.532
'[00:49:27.560 01/02/1989]',-0.012,111.251,-0.003,-0.548
'[00:49:27.564 01/02/1989]',-0.008,111.844,-0.002,-0.540
'[00:49:27.568 01/02/1989]',-0.010,111.449,-0.001,-0.524
'[00:49:27.572 01/02/1989]',-0.000,111.844,-0.001,-0.532
'[00:49:27.576 01/02/1989]',0.008,111.647,-0.003,-0.548
'[00:49:27.580 01/02/1989]',0.008,111.054,-0.003,-0.556
'[00:49:27.584 01/02/1989]',-0.022,111.647,-0.002,-0.548
'[00:49:27.588 01/02/1989]',-0.040,111.054,-0.003,-0.565
'[00:49:27.592 01/02/1989]',-0.024,110.856,0.000,-0.556
'[00:49:27.596 01/02/1989]',0.100,110.659,0.005,-0.540
'[00:49:27.600 01/02/1989]',0.366,110.066,0.007,-0.597
'[00:49:27.604 01/02/1989]',0.728,109.275,0.011,-0.516
'[00:49:27.608 01/02/1989]',1.052,108.880,0.012,-0.532
'[00:49:27.612 01/02/1989]',1.022,107.695,0.008,-0.524
'[00:49:27.616 01/02/1989]',0.840,107.695,0.003,-0.605
'[00:49:27.620 01/02/1989]',0.488,107.102,-0.001,-0.548
'[00:49:27.624 01/02/1989]',0.072,106.114,-0.002,-0.556
'[00:49:27.628 01/02/1989]',-0.192,106.311,0.003,-0.597
'[00:49:27.632 01/02/1989]',-0.248,105.718,0.003,-0.573
'[00:49:27.636 01/02/1989]',-0.256,104.730,0.006,-0.589
'[00:49:27.640 01/02/1989]',-0.160,104.138,0.009,-0.565
'[00:49:27.644 01/02/1989]',-0.074,103.545,0.007,-0.589
'[00:49:27.648 01/02/1989]',-0.036,102.952,0.004,-0.565
'[00:49:27.652 01/02/1989]',-0.024,102.754,0.005,-0.581
'[00:49:27.656 01/02/1989]',-0.034,102.162,0.006,-0.565
'[00:49:27.660 01/02/1989]',-0.032,101.569,0.003,-0.565
'[00:49:27.664 01/02/1989]',-0.028,101.371,0.005,-0.556
'[00:49:27.668 01/02/1989]',-0.032,100.581,0.005,-0.573
'[00:49:27.672 01/02/1989]',-0.024,100.383,0.004,-0.581
'[00:49:27.676 01/02/1989]',-0.018,99.790,0.004,-0.613
'[00:49:27.680 01/02/1989]',-0.006,99.000,0.006,-0.621
'[00:49:27.684 01/02/1989]',-0.006,99.000,0.006,-0.637
'[00:49:27.688 01/02/1989]',-0.000,98.802,0.006,-0.637
'[00:49:27.692 01/02/1989]',0.004,98.210,0.004,-0.613
'[00:49:27.696 01/02/1989]',0.006,97.617,0.004,-0.589
'[00:49:27.700 01/02/1989]',0.014,97.419,0.005,-0.613
'[00:49:27.704 01/02/1989]',0.024,97.419,0.003,-0.597
'[00:49:27.708 01/02/1989]',0.032,96.826,0.004,-0.637
'[00:49:27.712 01/02/1989]',0.024,96.233,0.004,-0.629
'[00:49:27.716 01/02/1989]',0.024,96.036,0.002,-0.613
'[00:49:27.720 01/02/1989]',0.032,95.641,0.002,-0.637
'[00:49:27.724 01/02/1989]',0.040,95.245,0.003,-0.645
'[00:49:27.728 01/02/1989]',0.038,95.048,0.003,-0.637
'[00:49:27.732 01/02/1989]',0.048,95.048,0.004,-0.653
'[00:49:27.736 01/02/1989]',0.048,94.455,0.003,-0.653
'[00:49:27.740 01/02/1989]',0.056,94.060,0.004,-0.621
'[00:49:27.744 01/02/1989]',0.062,94.257,0.001,-0.645
'[00:49:27.748 01/02/1989]',0.066,94.257,0.002,-0.613
'[00:49:27.752 01/02/1989]',0.068,94.455,0.004,-0.613
'[00:49:27.756 01/02/1989]',0.078,95.048,0.001,-0.613
'[00:49:27.760 01/02/1989]',0.088,95.838,-0.001,-0.597
'[00:49:27.764 01/02/1989]',0.090,96.826,-0.001,-0.613
'[00:49:27.768 01/02/1989]',0.100,98.012,-0.003,-0.637
'[00:49:27.772 01/02/1989]',0.104,99.790,-0.005,-0.605
'[00:49:27.776 01/02/1989]',0.104,101.371,-0.006,-0.613
'[00:49:27.780 01/02/1989]',0.124,104.335,-0.006,-0.621
'[00:49:27.784 01/02/1989]',0.114,107.695,-0.004,-0.637
'[00:49:27.788 01/02/1989]',0.128,110.856,-0.005,-0.637
'[00:49:27.792 01/02/1989]',0.138,113.820,-0.004,-0.629
'[00:49:27.796 01/02/1989]',0.150,117.180,-0.002,-0.637
'[00:49:27.800 01/02/1989]',0.148,121.132,-0.003,-0.605
'[00:49:27.804 01/02/1989]',0.160,125.084,-0.004,-0.581
'[00:49:27.808 01/02/1989]',0.174,128.443,-0.003,-0.573
'[00:49:27.812 01/02/1989]',0.166,131.802,-0.002,-0.589
'[00:49:27.816 01/02/1989]',0.170,135.557,-0.004,-0.613
'[00:49:27.820 01/02/1989]',0.178,139.311,-0.002,-0.645
'[00:49:27.824 01/02/1989]',0.180,142.473,-0.002,-0.589
'[00:49:27.828 01/02/1989]',0.170,145.437,-0.005,-0.597
'[00:49:27.832 01/02/1989]',0.182,148.006,-0.007,-0.629
'[00:49:27.836 01/02/1989]',0.176,150.377,-0.007,-0.613
'[00:49:27.840 01/02/1989]',0.166,152.353,-0.006,-0.605
'[00:49:27.844 01/02/1989]',0.158,154.132,-0.006,-0.581
'[00:49:27.848 01/02/1989]',0.152,155.120,-0.005,-0.581
'[00:49:27.852 01/02/1989]',0.140,155.910,-0.004,-0.589
'[00:49:27.856 01/02/1989]',0.130,156.503,-0.003,-0.556
'[00:49:27.860 01/02/1989]',0.122,156.898,-0.004,-0.573
'[00:49:27.864 01/02/1989]',0.110,156.898,-0.001,-0.605
'[00:49:27.868 01/02/1989]',0.094,156.898,-0.001,-0.605
'[00:49:27.872 01/02/1989]',0.084,156.503,-0.001,-0.589
'[00:49:27.876 01/02/1989]',0.068,155.910,-0.002,-0.613
'[00:49:27.880 01/02/1989]',0.062,154.922,-0.002,-0.629
'[00:49:27.884 01/02/1989]',0.048,154.132,-0.003,-0.605
'[00:49:27.888 01/02/1989]',0.042,153.539,-0.006,-0.621
'[00:49:27.892 01/02/1989]',0.024,152.946,-0.006,-0.605
'[00:49:27.896 01/02/1989]',0.020,151.365,-0.008,-0.581
'[00:49:27.900 01/02/1989]',0.006,150.377,-0.008,-0.581
'[00:49:27.904 01/02/1989]',0.008,149.784,-0.008,-0.597
'[00:49:27.908 01/02/1989]',0.014,148.599,-0.006,-0.597
'[00:49:27.912 01/02/1989]',-0.000,147.611,-0.005,-0.581
'[00:49:27.916 01/02/1989]',0.008,147.018,-0.007,-0.613
'[00:49:27.920 01/02/1989]',0.006,145.832,-0.005,-0.597
'[00:49:27.924 01/02/1989]',0.008,144.844,-0.004,-0.621
'[00:49:27.928 01/02/1989]',0.008,143.856,-0.001,-0.621
'[00:49:27.932 01/02/1989]',0.024,143.066,0.001,-0.597
'[00:49:27.936 01/02/1989]',0.016,142.078,0.001,-0.605
'[00:49:27.940 01/02/1989]',0.014,141.683,0.001,-0.581
'[00:49:27.944 01/02/1989]',0.024,140.892,-0.002,-0.581
'[00:49:27.948 01/02/1989]',0.020,140.695,-0.002,-0.581
'[00:49:27.952 01/02/1989]',0.026,140.102,-0.000,-0.613
'[00:49:27.956 01/02/1989]',0.036,139.311,-0.001,-0.581
'[00:49:27.960 01/02/1989]',0.038,139.114,-0.003,-0.589
'[00:49:27.964 01/02/1989]',0.046,138.521,-0.002,-0.613
'[00:49:27.968 01/02/1989]',0.034,138.126,-0.002,-0.613
'[00:49:27.972 01/02/1989]',0.036,137.730,-0.004,-0.605
'[00:49:27.976 01/02/1989]',0.040,136.742,-0.004,-0.645
'[00:49:27.980 01/02/1989]',0.040,136.150,-0.006,-0.645
'[00:49:27.984 01/02/1989]',0.042,135.952,-0.004,-0.613
'[00:49:27.988 01/02/1989]',0.046,135.359,-0.006,-0.645
'[00:49:27.992 01/02/1989]',0.040,134.569,-0.004,-0.637
'[00:49:27.996 01/02/1989]',0.052,133.581,-0.003,-0.645
'[00:49:28.000 01/02/1989]',0.048,132.790,-0.004,-0.637
'[00:49:28.004 01/02/1989]',0.050,132.000,-0.002,-0.597
'[00:49:28.008 01/02/1989]',0.054,130.617,0.000,-0.645
'[00:49:28.012 01/02/1989]',0.060,129.233,0.003,-0.637
'[00:49:28.016 01/02/1989]',0.064,128.245,0.003,-0.645
'[00:49:28.020 01/02/1989]',0.088,127.060,0.004,-0.605
'[00:49:28.024 01/02/1989]',0.096,125.479,0.004,-0.645
'[00:49:28.028 01/02/1989]',0.104,123.898,0.002,-0.677
'[00:49:28.032 01/02/1989]',0.126,122.317,0.001,-0.645
'[00:49:28.036 01/02/1989]',0.140,121.132,0.002,-0.661
'[00:49:28.040 01/02/1989]',0.170,119.156,0.003,-0.613
'[00:49:28.044 01/02/1989]',0.184,117.970,0.002,-0.581
'[00:49:28.048 01/02/1989]',0.192,116.587,0.002,-0.597
'[00:49:28.052 01/02/1989]',0.188,115.599,0.002,-0.637
'[00:49:28.056 01/02/1989]',0.184,114.808,0.000,-0.597
'[00:49:28.060 01/02/1989]',0.184,113.820,0.000,-0.613
'[00:49:28.064 01/02/1989]',0.174,113.227,0.001,-0.669
'[00:49:28.068 01/02/1989]',0.188,112.437,0.002,-0.629
'[00:49:28.072 01/02/1989]',0.188,112.239,0.001,-0.653
'[00:49:28.076 01/02/1989]',0.180,111.647,-0.000,-0.669
'[00:49:28.080 01/02/1989]',0.172,111.054,-0.001,-0.589
'[00:49:28.084 01/02/1989]',0.144,111.251,-0.001,-0.629
'[00:49:28.088 01/02/1989]',0.126,111.054,-0.004,-0.637
'[00:49:28.092 01/02/1989]',0.102,111.251,-0.001,-0.629
'[00:49:28.096 01/02/1989]',0.070,110.856,-0.001,-0.621
'[00:49:28.100 01/02/1989]',0.040,111.449,-0.001,-0.653
'[00:49:28.104 01/02/1989]',0.016,111.647,-0.003,-0.629
'[00:49:28.108 01/02/1989]',-0.008,111.844,-0.002,-0.621
'[00:49:28.112 01/02/1989]',-0.012,111.647,-0.002,-0.621
'[00:49:28.116 01/02/1989]',-0.022,112.437,-0.003,-0.645
'[00:49:28.120 01/02/1989]',-0.014,112.635,-0.003,-0.629
'[00:49:28.124 01/02/1989]',-0.020,113.227,-0.004,-0.645
'[00:49:28.128 01/02/1989]',-0.020,113.227,-0.007,-0.645
'[00:49:28.132 01/02/1989]',-0.020,114.018,-0.008,-0.645
'[00:49:28.136 01/02/1989]',-0.016,114.018,-0.008,-0.645
'[00:49:28.140 01/02/1989]',-0.014,114.018,-0.009,-0.629
'[00:49:28.144 01/02/1989]',-0.010,114.413,-0.010,-0.629
'[00:49:28.148 01/02/1989]',-0.014,115.006,-0.011,-0.613
'[00:49:28.152 01/02/1989]',-0.006,114.808,-0.013,-0.621
'[00:49:28.156 01/02/1989]',-0.016,115.204,-0.014,-0.613
'[00:49:28.160 01/02/1989]',-0.006,115.401,-0.016,-0.637
'[00:49:28.164 01/02/1989]',-0.008,115.401,-0.015,-0.621
'[00:49:28.168 01/02/1989]',-0.006,115.599,-0.012,-0.645
'[00:49:28.172 01/02/1989]',-0.000,115.599,-0.012,-0.629
'[00:49:28.176 01/02/1989]',-0.000,115.204,-0.010,-0.645
'[00:49:28.180 01/02/1989]',0.010,115.204,-0.009,-0.629
'[00:49:28.184 01/02/1989]',0.012,115.006,-0.007,-0.613
'[00:49:28.188 01/02/1989]',0.022,114.808,-0.009,-0.605
'[00:49:28.192 01/02/1989]',-0.002,114.413,-0.009,-0.581
'[00:49:28.196 01/02/1989]',-0.040,114.018,-0.009,-0.589
'[00:49:28.200 01/02/1989]',-0.018,113.820,-0.007,-0.613
'[00:49:28.204 01/02/1989]',0.088,113.227,-0.005,-0.613
'[00:49:28.208 01/02/1989]',0.380,112.635,0.001,-0.573
'[00:49:28.212 01/02/1989]',0.752,112.042,0.003,-0.581
'[00:49:28.216 01/02/1989]',1.098,111.844,0.003,-0.613
'[00:49:28.220 01/02/1989]',1.144,111.251,-0.003,-0.565
'[00:49:28.224 01/02/1989]',0.936,110.461,-0.007,-0.621
'[00:49:28.228 01/02/1989]',0.584,110.066,-0.014,-0.637
