'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[23:12:37.772 09/02/1989]',0.018,118.426,0.009,-0.057
'[23:12:37.776 09/02/1989]',0.042,124.394,0.010,-0.055
'[23:12:37.780 09/02/1989]',0.040,130.361,0.010,-0.045
'[23:12:37.784 09/02/1989]',0.072,136.557,0.011,-0.055
'[23:12:37.788 09/02/1989]',0.062,143.213,0.012,-0.057
'[23:12:37.792 09/02/1989]',0.080,148.721,0.014,-0.048
'[23:12:37.796 09/02/1989]',0.074,155.148,0.015,-0.050
'[23:12:37.800 09/02/1989]',0.088,160.426,0.016,-0.050
'[23:12:37.804 09/02/1989]',0.088,166.853,0.017,-0.052
'[23:12:37.808 09/02/1989]',0.082,171.443,0.017,-0.057
'[23:12:37.812 09/02/1989]',0.058,176.721,0.021,-0.055
'[23:12:37.816 09/02/1989]',0.066,180.623,0.022,-0.057
'[23:12:37.820 09/02/1989]',0.052,183.836,0.022,-0.059
'[23:12:37.824 09/02/1989]',0.076,186.131,0.024,-0.057
'[23:12:37.828 09/02/1989]',0.096,188.197,0.024,-0.059
'[23:12:37.832 09/02/1989]',0.094,188.656,0.024,-0.048
'[23:12:37.836 09/02/1989]',0.078,189.344,0.023,-0.057
'[23:12:37.840 09/02/1989]',0.088,188.656,0.024,-0.040
'[23:12:37.844 09/02/1989]',0.096,188.426,0.024,-0.040
'[23:12:37.848 09/02/1989]',0.084,186.361,0.028,-0.045
'[23:12:37.852 09/02/1989]',0.062,184.984,0.030,-0.050
'[23:12:37.856 09/02/1989]',0.094,183.377,0.031,-0.048
'[23:12:37.860 09/02/1989]',0.070,181.082,0.034,-0.048
'[23:12:37.864 09/02/1989]',0.084,179.476,0.036,-0.043
'[23:12:37.868 09/02/1989]',0.106,177.639,0.039,-0.048
'[23:12:37.872 09/02/1989]',0.122,175.803,0.041,-0.048
'[23:12:37.876 09/02/1989]',0.126,173.508,0.041,-0.052
'[23:12:37.880 09/02/1989]',0.144,171.672,0.042,-0.045
'[23:12:37.884 09/02/1989]',0.150,170.295,0.039,-0.048
'[23:12:37.888 09/02/1989]',0.148,168.459,0.040,-0.038
'[23:12:37.892 09/02/1989]',0.176,166.164,0.042,-0.040
'[23:12:37.896 09/02/1989]',0.172,164.787,0.044,-0.038
'[23:12:37.900 09/02/1989]',0.192,163.180,0.045,-0.038
'[23:12:37.904 09/02/1989]',0.150,161.803,0.043,-0.040
'[23:12:37.908 09/02/1989]',0.136,159.967,0.041,-0.040
'[23:12:37.912 09/02/1989]',0.124,159.279,0.038,-0.040
'[23:12:37.916 09/02/1989]',0.152,158.590,0.036,-0.036
'[23:12:37.920 09/02/1989]',0.110,157.672,0.030,-0.036
'[23:12:37.924 09/02/1989]',0.138,156.295,0.027,-0.033
'[23:12:37.928 09/02/1989]',0.128,155.836,0.024,-0.031
'[23:12:37.932 09/02/1989]',0.096,155.377,0.019,-0.029
'[23:12:37.936 09/02/1989]',0.062,154.459,0.015,-0.033
'[23:12:37.940 09/02/1989]',0.108,154.000,0.015,-0.029
'[23:12:37.944 09/02/1989]',0.132,154.000,0.011,-0.029
'[23:12:37.948 09/02/1989]',0.126,152.164,0.011,-0.019
'[23:12:37.952 09/02/1989]',0.122,152.394,0.013,-0.026
'[23:12:37.956 09/02/1989]',0.146,151.476,0.014,-0.019
'[23:12:37.960 09/02/1989]',0.132,151.246,0.015,-0.024
'[23:12:37.964 09/02/1989]',0.120,150.328,0.016,-0.019
'[23:12:37.968 09/02/1989]',0.120,149.639,0.014,-0.029
'[23:12:37.972 09/02/1989]',0.104,149.180,0.017,-0.019
'[23:12:37.976 09/02/1989]',0.092,147.803,0.016,-0.012
'[23:12:37.980 09/02/1989]',0.096,146.885,0.015,-0.017
'[23:12:37.984 09/02/1989]',0.116,145.738,0.015,-0.014
'[23:12:37.988 09/02/1989]',0.070,145.049,0.013,-0.017
'[23:12:37.992 09/02/1989]',0.108,143.443,0.012,-0.014
'[23:12:37.996 09/02/1989]',0.102,140.689,0.013,-0.012
'[23:12:38.000 09/02/1989]',0.080,139.312,0.013,-0.012
'[23:12:38.004 09/02/1989]',0.082,137.705,0.013,-0.007
'[23:12:38.008 09/02/1989]',0.068,134.951,0.014,-0.005
'[23:12:38.012 09/02/1989]',0.072,133.115,0.012,-0.005
'[23:12:38.016 09/02/1989]',0.088,130.820,0.015,-0.000
'[23:12:38.020 09/02/1989]',0.072,128.525,0.016,0.002
'[23:12:38.024 09/02/1989]',0.088,126.000,0.017,0.010
'[23:12:38.028 09/02/1989]',0.056,123.935,0.020,0.014
'[23:12:38.032 09/02/1989]',0.096,121.180,0.020,0.026
'[23:12:38.036 09/02/1989]',0.038,118.656,0.021,0.021
'[23:12:38.040 09/02/1989]',0.088,117.508,0.023,0.038
'[23:12:38.044 09/02/1989]',0.060,115.672,0.024,0.036
'[23:12:38.048 09/02/1989]',0.088,114.066,0.024,0.045
'[23:12:38.052 09/02/1989]',0.102,112.689,0.025,0.048
'[23:12:38.056 09/02/1989]',0.114,112.000,0.023,0.052
'[23:12:38.060 09/02/1989]',0.072,111.541,0.024,0.057
'[23:12:38.064 09/02/1989]',0.028,110.623,0.023,0.064
'[23:12:38.068 09/02/1989]',0.048,111.082,0.025,0.067
'[23:12:38.072 09/02/1989]',0.058,111.082,0.024,0.076
'[23:12:38.076 09/02/1989]',0.078,110.853,0.025,0.078
'[23:12:38.080 09/02/1989]',0.072,111.771,0.025,0.086
'[23:12:38.084 09/02/1989]',0.104,112.459,0.023,0.086
'[23:12:38.088 09/02/1989]',0.102,112.918,0.023,0.088
'[23:12:38.092 09/02/1989]',0.112,114.754,0.021,0.093
'[23:12:38.096 09/02/1989]',0.096,115.443,0.023,0.095
'[23:12:38.100 09/02/1989]',0.064,116.590,0.020,0.097
'[23:12:38.104 09/02/1989]',0.074,117.049,0.018,0.095
'[23:12:38.108 09/02/1989]',0.092,118.197,0.018,0.100
'[23:12:38.112 09/02/1989]',0.088,119.574,0.015,0.095
'[23:12:38.116 09/02/1989]',0.100,120.033,0.011,0.102
'[23:12:38.120 09/02/1989]',0.082,120.262,0.011,0.114
'[23:12:38.124 09/02/1989]',0.080,120.262,0.009,0.121
'[23:12:38.128 09/02/1989]',0.104,121.869,0.009,0.124
'[23:12:38.132 09/02/1989]',0.074,121.639,0.011,0.121
'[23:12:38.136 09/02/1989]',0.070,121.869,0.011,0.116
'[23:12:38.140 09/02/1989]',0.004,122.557,0.010,0.124
'[23:12:38.144 09/02/1989]',0.106,122.557,0.010,0.119
'[23:12:38.148 09/02/1989]',0.066,122.328,0.009,0.131
'[23:12:38.152 09/02/1989]',0.072,122.328,0.008,0.128
'[23:12:38.156 09/02/1989]',0.094,121.869,0.009,0.133
'[23:12:38.160 09/02/1989]',0.064,121.869,0.009,0.133
'[23:12:38.164 09/02/1989]',0.098,121.410,0.011,0.138
'[23:12:38.168 09/02/1989]',0.074,120.492,0.013,0.140
'[23:12:38.172 09/02/1989]',0.072,120.033,0.013,0.135
'[23:12:38.176 09/02/1989]',0.090,119.574,0.015,0.138
'[23:12:38.180 09/02/1989]',0.064,118.426,0.016,0.143
'[23:12:38.184 09/02/1989]',0.074,117.967,0.014,0.140
'[23:12:38.188 09/02/1989]',0.104,117.738,0.013,0.145
'[23:12:38.192 09/02/1989]',0.098,116.590,0.013,0.145
'[23:12:38.196 09/02/1989]',0.128,116.131,0.012,0.152
'[23:12:38.200 09/02/1989]',0.074,115.443,0.013,0.145
'[23:12:38.204 09/02/1989]',0.062,114.754,0.008,0.150
'[23:12:38.208 09/02/1989]',0.082,113.836,0.008,0.159
'[23:12:38.212 09/02/1989]',0.032,112.918,0.007,0.157
'[23:12:38.216 09/02/1989]',0.072,112.000,0.005,0.162
'[23:12:38.220 09/02/1989]',0.068,111.312,0.005,0.162
'[23:12:38.224 09/02/1989]',0.104,111.082,0.002,0.166
'[23:12:38.228 09/02/1989]',0.074,110.394,0.002,0.166
'[23:12:38.232 09/02/1989]',0.090,109.705,0.000,0.169
'[23:12:38.236 09/02/1989]',0.054,109.016,0.001,0.166
'[23:12:38.240 09/02/1989]',0.062,108.328,0.003,0.164
'[23:12:38.244 09/02/1989]',0.054,108.557,0.007,0.169
'[23:12:38.248 09/02/1989]',0.072,108.098,0.010,0.166
'[23:12:38.252 09/02/1989]',0.104,107.180,0.009,0.164
'[23:12:38.256 09/02/1989]',0.110,106.492,0.010,0.171
'[23:12:38.260 09/02/1989]',0.088,106.262,0.012,0.178
'[23:12:38.264 09/02/1989]',0.096,105.344,0.008,0.173
'[23:12:38.268 09/02/1989]',0.086,105.803,0.008,0.176
'[23:12:38.272 09/02/1989]',0.120,105.115,0.011,0.181
'[23:12:38.276 09/02/1989]',0.096,104.656,0.008,0.178
'[23:12:38.280 09/02/1989]',0.106,103.967,0.011,0.181
'[23:12:38.284 09/02/1989]',0.120,104.426,0.013,0.183
'[23:12:38.288 09/02/1989]',0.142,103.967,0.012,0.181
'[23:12:38.292 09/02/1989]',0.150,103.738,0.015,0.183
'[23:12:38.296 09/02/1989]',0.188,102.820,0.015,0.190
'[23:12:38.300 09/02/1989]',0.172,102.820,0.017,0.185
'[23:12:38.304 09/02/1989]',0.186,102.820,0.020,0.190
'[23:12:38.308 09/02/1989]',0.192,102.361,0.020,0.192
'[23:12:38.312 09/02/1989]',0.248,101.443,0.025,0.192
'[23:12:38.316 09/02/1989]',0.184,101.443,0.025,0.192
'[23:12:38.320 09/02/1989]',0.264,101.213,0.027,0.200
'[23:12:38.324 09/02/1989]',0.230,100.754,0.031,0.200
'[23:12:38.328 09/02/1989]',0.232,100.525,0.028,0.200
'[23:12:38.332 09/02/1989]',0.196,100.066,0.028,0.207
'[23:12:38.336 09/02/1989]',0.172,100.066,0.027,0.202
'[23:12:38.340 09/02/1989]',0.198,99.607,0.026,0.211
'[23:12:38.344 09/02/1989]',0.154,99.148,0.024,0.207
'[23:12:38.348 09/02/1989]',0.100,98.689,0.023,0.209
'[23:12:38.352 09/02/1989]',0.064,99.148,0.018,0.207
'[23:12:38.356 09/02/1989]',0.086,98.689,0.016,0.209
'[23:12:38.360 09/02/1989]',0.024,99.148,0.014,0.209
'[23:12:38.364 09/02/1989]',0.028,98.689,0.013,0.216
'[23:12:38.368 09/02/1989]',0.020,98.918,0.011,0.209
'[23:12:38.372 09/02/1989]',0.040,98.230,0.009,0.214
'[23:12:38.376 09/02/1989]',0.024,98.000,0.008,0.216
'[23:12:38.380 09/02/1989]',0.026,97.771,0.008,0.219
'[23:12:38.384 09/02/1989]',0.004,97.082,0.006,0.219
'[23:12:38.388 09/02/1989]',-0.008,96.623,0.008,0.230
'[23:12:38.392 09/02/1989]',0.016,96.623,0.007,0.228
'[23:12:38.396 09/02/1989]',-0.004,96.164,0.011,0.230
'[23:12:38.400 09/02/1989]',0.044,96.164,0.016,0.226
'[23:12:38.404 09/02/1989]',0.036,95.934,0.016,0.228
'[23:12:38.408 09/02/1989]',0.016,95.705,0.022,0.230
'[23:12:38.412 09/02/1989]',0.024,95.475,0.024,0.230
'[23:12:38.416 09/02/1989]',0.046,95.246,0.028,0.235
'[23:12:38.420 09/02/1989]',0.020,94.787,0.027,0.230
'[23:12:38.424 09/02/1989]',-0.012,95.016,0.030,0.230
'[23:12:38.428 09/02/1989]',-0.008,95.016,0.031,0.230
'[23:12:38.432 09/02/1989]',0.002,95.475,0.031,0.230
'[23:12:38.436 09/02/1989]',-0.024,95.705,0.031,0.233
'[23:12:38.440 09/02/1989]',-0.020,95.475,0.029,0.228
'[23:12:38.444 09/02/1989]',-0.006,95.246,0.028,0.228
'[23:12:38.448 09/02/1989]',-0.096,94.787,0.025,0.238
'[23:12:38.452 09/02/1989]',-0.086,94.787,0.022,0.233
'[23:12:38.456 09/02/1989]',-0.078,95.016,0.020,0.235
'[23:12:38.460 09/02/1989]',0.080,94.328,0.019,0.235
'[23:12:38.464 09/02/1989]',0.476,94.328,0.016,0.233
'[23:12:38.468 09/02/1989]',0.898,93.869,0.011,0.238
'[23:12:38.472 09/02/1989]',1.310,94.098,0.012,0.242
'[23:12:38.476 09/02/1989]',1.508,93.869,0.008,0.240
'[23:12:38.480 09/02/1989]',1.514,93.639,0.002,0.242
'[23:12:38.484 09/02/1989]',1.016,94.098,0.005,0.238
'[23:12:38.488 09/02/1989]',0.582,93.639,0.001,0.242
'[23:12:38.492 09/02/1989]',0.104,92.951,0.002,0.245
'[23:12:38.496 09/02/1989]',-0.362,93.410,-0.002,0.235
'[23:12:38.500 09/02/1989]',-0.590,93.410,-0.008,0.240
'[23:12:38.504 09/02/1989]',-0.696,93.180,-0.009,0.240
'[23:12:38.508 09/02/1989]',-0.846,92.721,-0.013,0.240
'[23:12:38.512 09/02/1989]',-0.760,92.721,-0.015,0.242
'[23:12:38.516 09/02/1989]',-0.660,92.721,-0.017,0.238
'[23:12:38.520 09/02/1989]',-0.528,92.262,-0.020,0.238
'[23:12:38.524 09/02/1989]',-0.418,91.803,-0.022,0.242
'[23:12:38.528 09/02/1989]',-0.282,91.574,-0.023,0.245
'[23:12:38.532 09/02/1989]',-0.146,91.803,-0.020,0.245
'[23:12:38.536 09/02/1989]',-0.066,91.115,-0.019,0.238
'[23:12:38.540 09/02/1989]',-0.048,91.344,-0.018,0.247
'[23:12:38.544 09/02/1989]',-0.034,91.803,-0.019,0.242
'[23:12:38.548 09/02/1989]',0.004,90.656,-0.014,0.247
'[23:12:38.552 09/02/1989]',-0.034,90.656,-0.016,0.242
'[23:12:38.556 09/02/1989]',0.014,90.197,-0.013,0.247
'[23:12:38.560 09/02/1989]',0.010,89.967,-0.015,0.247
'[23:12:38.564 09/02/1989]',0.010,89.967,-0.012,0.257
'[23:12:38.568 09/02/1989]',0.044,89.049,-0.012,0.249
'[23:12:38.572 09/02/1989]',0.060,89.508,-0.011,0.247
'[23:12:38.576 09/02/1989]',0.016,89.279,-0.009,0.249
'[23:12:38.580 09/02/1989]',0.048,88.590,-0.008,0.254
'[23:12:38.584 09/02/1989]',0.040,88.131,-0.011,0.257
'[23:12:38.588 09/02/1989]',0.074,88.590,-0.009,0.254
'[23:12:38.592 09/02/1989]',0.010,88.131,-0.013,0.257
'[23:12:38.596 09/02/1989]',0.096,87.672,-0.015,0.254
'[23:12:38.600 09/02/1989]',0.064,87.672,-0.013,0.257
'[23:12:38.604 09/02/1989]',0.036,87.902,-0.015,0.247
'[23:12:38.608 09/02/1989]',0.036,87.672,-0.014,0.259
'[23:12:38.612 09/02/1989]',0.098,86.984,-0.011,0.249
'[23:12:38.616 09/02/1989]',0.046,86.754,-0.007,0.249
'[23:12:38.620 09/02/1989]',0.096,86.984,-0.006,0.247
'[23:12:38.624 09/02/1989]',0.058,86.295,-0.003,0.247
'[23:12:38.628 09/02/1989]',0.096,86.754,-0.003,0.249
'[23:12:38.632 09/02/1989]',0.080,86.295,-0.000,0.252
'[23:12:38.636 09/02/1989]',0.098,86.525,0.002,0.245
'[23:12:38.640 09/02/1989]',0.078,85.836,0.005,0.257
'[23:12:38.644 09/02/1989]',0.104,86.525,0.005,0.257
'[23:12:38.648 09/02/1989]',0.048,86.525,0.006,0.249
'[23:12:38.652 09/02/1989]',0.096,87.213,0.007,0.252
'[23:12:38.656 09/02/1989]',0.080,87.213,0.009,0.254
'[23:12:38.660 09/02/1989]',0.092,88.820,0.011,0.254
'[23:12:38.664 09/02/1989]',0.094,89.967,0.011,0.249
'[23:12:38.668 09/02/1989]',0.090,91.803,0.011,0.254
'[23:12:38.672 09/02/1989]',0.120,94.098,0.009,0.254
'[23:12:38.676 09/02/1989]',0.118,97.312,0.005,0.247
'[23:12:38.680 09/02/1989]',0.128,100.525,0.006,0.259
'[23:12:38.684 09/02/1989]',0.116,104.656,0.004,0.252
'[23:12:38.688 09/02/1989]',0.128,109.475,0.002,0.252
'[23:12:38.692 09/02/1989]',0.120,113.836,0.001,0.257
'[23:12:38.696 09/02/1989]',0.110,118.197,0.002,0.247
'[23:12:38.700 09/02/1989]',0.124,124.394,0.005,0.247
'[23:12:38.704 09/02/1989]',0.120,128.984,0.003,0.261
'[23:12:38.708 09/02/1989]',0.126,134.262,0.003,0.257
'[23:12:38.712 09/02/1989]',0.150,139.082,0.005,0.249
'[23:12:38.716 09/02/1989]',0.154,144.131,0.003,0.254
'[23:12:38.720 09/02/1989]',0.142,148.721,-0.000,0.249
'[23:12:38.724 09/02/1989]',0.116,153.312,0.001,0.247
'[23:12:38.728 09/02/1989]',0.178,157.902,-0.000,0.247
'[23:12:38.732 09/02/1989]',0.102,161.344,0.001,0.249
'[23:12:38.736 09/02/1989]',0.132,163.869,-0.002,0.254
'[23:12:38.740 09/02/1989]',0.148,166.164,0.001,0.257
'[23:12:38.744 09/02/1989]',0.120,168.000,-0.000,0.247
'[23:12:38.748 09/02/1989]',0.138,169.148,0.000,0.259
'[23:12:38.752 09/02/1989]',0.164,170.525,0.003,0.257
'[23:12:38.756 09/02/1989]',0.178,169.836,0.007,0.249
'[23:12:38.760 09/02/1989]',0.160,169.836,0.009,0.254
'[23:12:38.764 09/02/1989]',0.144,168.459,0.009,0.259
'[23:12:38.768 09/02/1989]',0.142,167.082,0.006,0.249
'[23:12:38.772 09/02/1989]',0.142,166.623,0.008,0.254
'[23:12:38.776 09/02/1989]',0.136,164.328,0.007,0.261
'[23:12:38.780 09/02/1989]',0.134,162.721,0.005,0.257
'[23:12:38.784 09/02/1989]',0.174,160.656,0.008,0.257
'[23:12:38.788 09/02/1989]',0.188,158.361,0.007,0.264
'[23:12:38.792 09/02/1989]',0.192,156.754,0.006,0.257
'[23:12:38.796 09/02/1989]',0.180,154.459,0.005,0.259
'[23:12:38.800 09/02/1989]',0.128,152.853,0.004,0.261
'[23:12:38.804 09/02/1989]',0.134,150.787,0.002,0.257
'[23:12:38.808 09/02/1989]',0.090,149.180,0.004,0.257
'[23:12:38.812 09/02/1989]',0.104,147.803,-0.001,0.257
'[23:12:38.816 09/02/1989]',0.082,146.197,0.002,0.261
'[23:12:38.820 09/02/1989]',0.104,144.820,0.001,0.252
'[23:12:38.824 09/02/1989]',0.096,142.525,0.000,0.261
'[23:12:38.828 09/02/1989]',0.088,141.377,-0.000,0.257
'[23:12:38.832 09/02/1989]',0.072,139.541,0.003,0.254
'[23:12:38.836 09/02/1989]',0.044,138.623,-0.000,0.247
'[23:12:38.840 09/02/1989]',0.040,136.557,0.001,0.257
'[23:12:38.844 09/02/1989]',0.048,135.869,-0.000,0.257
'[23:12:38.848 09/02/1989]',0.046,134.262,0.002,0.257
'[23:12:38.852 09/02/1989]',0.056,133.344,0.001,0.242
'[23:12:38.856 09/02/1989]',0.068,132.656,0.002,0.254
'[23:12:38.860 09/02/1989]',0.038,131.508,-0.000,0.242
'[23:12:38.864 09/02/1989]',0.062,130.361,0.003,0.252
'[23:12:38.868 09/02/1989]',0.032,129.443,0.003,0.245
'[23:12:38.872 09/02/1989]',0.086,128.525,0.007,0.238
'[23:12:38.876 09/02/1989]',0.004,126.918,0.008,0.247
'[23:12:38.880 09/02/1989]',0.082,125.082,0.012,0.249
'[23:12:38.884 09/02/1989]',0.034,123.246,0.014,0.252
'[23:12:38.888 09/02/1989]',0.064,122.098,0.015,0.247
'[23:12:38.892 09/02/1989]',0.058,120.262,0.016,0.242
'[23:12:38.896 09/02/1989]',0.066,118.426,0.019,0.247
'[23:12:38.900 09/02/1989]',0.064,115.672,0.019,0.245
'[23:12:38.904 09/02/1989]',0.080,113.377,0.019,0.247
'[23:12:38.908 09/02/1989]',0.070,112.000,0.020,0.247
'[23:12:38.912 09/02/1989]',0.092,109.475,0.022,0.252
'[23:12:38.916 09/02/1989]',0.100,107.869,0.021,0.245
'[23:12:38.920 09/02/1989]',0.080,106.721,0.017,0.245
'[23:12:38.924 09/02/1989]',0.094,105.344,0.016,0.240
'[23:12:38.928 09/02/1989]',0.110,104.426,0.010,0.242
'[23:12:38.932 09/02/1989]',0.080,102.820,0.010,0.247
'[23:12:38.936 09/02/1989]',0.096,102.590,0.006,0.240
'[23:12:38.940 09/02/1989]',0.076,102.590,0.006,0.242
'[23:12:38.944 09/02/1989]',0.108,101.902,0.003,0.247
'[23:12:38.948 09/02/1989]',0.098,102.131,0.003,0.245
'[23:12:38.952 09/02/1989]',0.104,101.902,0.003,0.247
'[23:12:38.956 09/02/1989]',0.142,102.820,0.002,0.240
'[23:12:38.960 09/02/1989]',0.106,103.738,0.001,0.240
'[23:12:38.964 09/02/1989]',0.090,103.738,0.002,0.249
'[23:12:38.968 09/02/1989]',0.114,105.344,0.004,0.238
'[23:12:38.972 09/02/1989]',0.110,106.262,0.005,0.230
'[23:12:38.976 09/02/1989]',0.082,107.410,0.006,0.238
'[23:12:38.980 09/02/1989]',0.096,107.410,0.010,0.247
'[23:12:38.984 09/02/1989]',0.106,108.557,0.014,0.249
'[23:12:38.988 09/02/1989]',0.084,109.934,0.019,0.240
'[23:12:38.992 09/02/1989]',0.078,110.394,0.020,0.240
'[23:12:38.996 09/02/1989]',0.088,112.000,0.025,0.242
'[23:12:39.000 09/02/1989]',0.074,112.000,0.027,0.242
'[23:12:39.004 09/02/1989]',0.050,112.918,0.027,0.238
'[23:12:39.008 09/02/1989]',0.054,113.377,0.030,0.238
'[23:12:39.012 09/02/1989]',0.052,113.836,0.031,0.240
'[23:12:39.016 09/02/1989]',0.066,114.066,0.031,0.238
'[23:12:39.020 09/02/1989]',0.058,114.525,0.030,0.240
'[23:12:39.024 09/02/1989]',0.058,114.984,0.028,0.230
'[23:12:39.028 09/02/1989]',0.060,115.443,0.024,0.226
'[23:12:39.032 09/02/1989]',0.050,115.213,0.020,0.235
'[23:12:39.036 09/02/1989]',0.048,114.754,0.018,0.235
'[23:12:39.040 09/02/1989]',0.052,114.984,0.015,0.238
'[23:12:39.044 09/02/1989]',0.062,114.754,0.011,0.235
'[23:12:39.048 09/02/1989]',0.048,114.754,0.007,0.235
'[23:12:39.052 09/02/1989]',0.040,114.066,0.007,0.233
'[23:12:39.056 09/02/1989]',0.056,113.377,0.005,0.238
'[23:12:39.060 09/02/1989]',0.056,112.918,0.003,0.230
'[23:12:39.064 09/02/1989]',0.046,112.459,0.002,0.235
'[23:12:39.068 09/02/1989]',0.056,112.000,0.002,0.233
'[23:12:39.072 09/02/1989]',0.068,111.541,0.003,0.230
'[23:12:39.076 09/02/1989]',0.048,111.082,0.002,0.235
'[23:12:39.080 09/02/1989]',0.062,110.164,-0.001,0.228
'[23:12:39.084 09/02/1989]',0.064,110.394,-0.000,0.228
'[23:12:39.088 09/02/1989]',0.080,109.934,-0.001,0.228
'[23:12:39.092 09/02/1989]',0.056,109.016,-0.000,0.228
'[23:12:39.096 09/02/1989]',0.078,108.328,-0.000,0.230
'[23:12:39.100 09/02/1989]',0.090,108.098,0.001,0.230
'[23:12:39.104 09/02/1989]',0.112,107.410,0.001,0.233
'[23:12:39.108 09/02/1989]',0.130,106.492,0.004,0.228
'[23:12:39.112 09/02/1989]',0.144,106.721,0.004,0.223
'[23:12:39.116 09/02/1989]',0.124,105.803,0.006,0.230
'[23:12:39.120 09/02/1989]',0.128,106.033,0.004,0.223
'[23:12:39.124 09/02/1989]',0.130,105.344,0.007,0.223
'[23:12:39.128 09/02/1989]',0.148,105.574,0.006,0.221
'[23:12:39.132 09/02/1989]',0.164,104.656,0.006,0.221
'[23:12:39.136 09/02/1989]',0.182,104.426,0.006,0.214
'[23:12:39.140 09/02/1989]',0.190,103.738,0.009,0.221
'[23:12:39.144 09/02/1989]',0.184,103.738,0.011,0.219
'[23:12:39.148 09/02/1989]',0.160,103.049,0.014,0.219
'[23:12:39.152 09/02/1989]',0.152,103.049,0.015,0.214
'[23:12:39.156 09/02/1989]',0.140,103.049,0.016,0.223
'[23:12:39.160 09/02/1989]',0.136,102.131,0.016,0.219
'[23:12:39.164 09/02/1989]',0.116,101.902,0.017,0.221
'[23:12:39.168 09/02/1989]',0.092,101.443,0.019,0.228
'[23:12:39.172 09/02/1989]',0.078,101.672,0.022,0.219
'[23:12:39.176 09/02/1989]',0.042,101.213,0.023,0.209
'[23:12:39.180 09/02/1989]',0.022,100.984,0.024,0.190
'[23:12:39.184 09/02/1989]',0.010,101.213,0.028,0.183
'[23:12:39.188 09/02/1989]',-0.000,101.672,0.027,0.173
'[23:12:39.192 09/02/1989]',-0.004,100.295,0.028,0.164
'[23:12:39.196 09/02/1989]',-0.012,100.984,0.025,0.147
'[23:12:39.200 09/02/1989]',-0.010,100.984,0.028,0.131
'[23:12:39.204 09/02/1989]',-0.016,100.525,0.027,0.114
'[23:12:39.208 09/02/1989]',-0.000,100.754,0.025,0.107
'[23:12:39.212 09/02/1989]',0.008,100.066,0.027,0.095
'[23:12:39.216 09/02/1989]',-0.000,99.377,0.027,0.086
'[23:12:39.220 09/02/1989]',-0.016,99.607,0.024,0.067
'[23:12:39.224 09/02/1989]',-0.016,99.148,0.023,0.059
'[23:12:39.228 09/02/1989]',-0.014,99.148,0.020,0.048
'[23:12:39.232 09/02/1989]',-0.002,98.918,0.018,0.040
'[23:12:39.236 09/02/1989]',-0.008,98.459,0.014,0.038
'[23:12:39.240 09/02/1989]',-0.000,98.689,0.013,0.038
'[23:12:39.244 09/02/1989]',-0.000,98.689,0.011,0.029
'[23:12:39.248 09/02/1989]',-0.006,98.230,0.012,0.038
'[23:12:39.252 09/02/1989]',-0.008,98.459,0.010,0.026
'[23:12:39.256 09/02/1989]',-0.018,98.689,0.011,0.029
'[23:12:39.260 09/02/1989]',-0.030,98.918,0.009,0.031
'[23:12:39.264 09/02/1989]',-0.070,98.459,0.005,0.029
'[23:12:39.268 09/02/1989]',-0.110,97.312,0.006,0.036
'[23:12:39.272 09/02/1989]',-0.104,98.230,0.007,0.031
'[23:12:39.276 09/02/1989]',-0.068,98.230,0.009,0.036
'[23:12:39.280 09/02/1989]',0.166,98.230,0.012,0.038
'[23:12:39.284 09/02/1989]',0.516,97.771,0.017,0.038
'[23:12:39.288 09/02/1989]',0.944,97.771,0.020,0.040
'[23:12:39.292 09/02/1989]',1.254,98.000,0.025,0.043
'[23:12:39.296 09/02/1989]',1.420,97.771,0.024,0.036
'[23:12:39.300 09/02/1989]',1.300,98.459,0.026,0.038
'[23:12:39.304 09/02/1989]',0.842,98.230,0.027,0.040
'[23:12:39.308 09/02/1989]',0.530,98.459,0.027,0.038
'[23:12:39.312 09/02/1989]',0.100,98.689,0.025,0.040
'[23:12:39.316 09/02/1989]',-0.262,99.148,0.025,0.036
'[23:12:39.320 09/02/1989]',-0.476,99.148,0.020,0.038
'[23:12:39.324 09/02/1989]',-0.660,98.459,0.022,0.033
'[23:12:39.328 09/02/1989]',-0.726,98.689,0.019,0.043
'[23:12:39.332 09/02/1989]',-0.730,98.230,0.022,0.040
'[23:12:39.336 09/02/1989]',-0.620,98.459,0.016,0.043
'[23:12:39.340 09/02/1989]',-0.466,97.541,0.016,0.045
'[23:12:39.344 09/02/1989]',-0.356,97.541,0.013,0.045
'[23:12:39.348 09/02/1989]',-0.214,97.771,0.015,0.043
'[23:12:39.352 09/02/1989]',-0.112,97.312,0.013,0.038
'[23:12:39.356 09/02/1989]',-0.048,97.312,0.011,0.045
'[23:12:39.360 09/02/1989]',-0.044,97.082,0.008,0.048
'[23:12:39.364 09/02/1989]',-0.046,96.394,0.009,0.048
'[23:12:39.368 09/02/1989]',-0.032,96.623,0.007,0.038
'[23:12:39.372 09/02/1989]',-0.010,96.623,0.007,0.043
'[23:12:39.376 09/02/1989]',-0.008,96.394,0.007,0.038
'[23:12:39.380 09/02/1989]',-0.008,96.394,0.011,0.038
'[23:12:39.384 09/02/1989]',-0.008,96.164,0.011,0.033
'[23:12:39.388 09/02/1989]',0.002,95.705,0.016,0.043
