sample interval	    ECG	     BP	(C3-O1)	(nasal)
           8731	  0.220	 81.846	 -0.010	 -0.026
           8732	  0.222	 81.308	 -0.004	 -0.025
           8733	  0.230	 81.308	 -0.005	 -0.026
           8734	  0.224	 81.308	 -0.007	 -0.024
           8735	  0.234	 81.308	 -0.007	 -0.028
           8736	  0.240	 80.769	 -0.008	 -0.023
           8737	  0.250	 81.308	 -0.007	 -0.026
           8738	  0.256	 81.038	 -0.011	 -0.022
           8739	  0.264	 82.115	 -0.009	 -0.026
           8740	  0.280	 82.385	 -0.011	 -0.026
           8741	  0.280	 84.538	 -0.010	 -0.022
           8742	  0.302	 85.885	 -0.009	 -0.024
           8743	  0.312	 88.038	 -0.008	 -0.023
           8744	  0.328	 91.000	 -0.009	 -0.022
           8745	  0.340	 95.038	 -0.013	 -0.024
           8746	  0.360	 97.461	 -0.010	 -0.020
           8747	  0.374	101.231	 -0.011	 -0.020
           8748	  0.390	106.077	 -0.013	 -0.022
           8749	  0.408	109.308	 -0.017	 -0.019
           8750	  0.432	114.423	 -0.013	 -0.018
           8751	  0.440	118.192	 -0.012	 -0.022
           8752	  0.450	121.154	 -0.006	 -0.021
           8753	  0.462	125.192	  0.001	 -0.022
           8754	  0.470	127.615	 -0.002	 -0.022
           8755	  0.478	131.654	 -0.006	 -0.020
           8756	  0.492	133.269	 -0.006	 -0.019
           8757	  0.502	136.231	 -0.015	 -0.017
           8758	  0.492	138.654	  0.006	 -0.017
           8759	  0.496	139.731	 -0.011	 -0.022
           8760	  0.460	141.077	 -0.002	 -0.018
           8761	  0.460	142.423	  0.005	 -0.020
           8762	  0.442	143.500	 -0.001	 -0.020
           8763	  0.430	144.308	 -0.002	 -0.017
           8764	  0.416	145.384	 -0.001	 -0.017
           8765	  0.404	144.846	  0.000	 -0.016
           8766	  0.376	145.115	 -0.003	 -0.015
           8767	  0.360	144.577	 -0.004	 -0.013
           8768	  0.322	145.115	 -0.001	 -0.014
           8769	  0.292	144.846	  0.000	 -0.013
           8770	  0.256	144.308	 -0.000	 -0.014
           8771	  0.216	143.231	 -0.000	 -0.010
           8772	  0.182	142.692	 -0.004	 -0.011
           8773	  0.136	142.692	 -0.002	 -0.012
           8774	  0.100	142.692	 -0.001	 -0.012
           8775	  0.064	142.154	 -0.003	 -0.011
           8776	  0.032	140.538	  0.005	 -0.010
           8777	 -0.006	140.538	  0.005	 -0.010
           8778	 -0.024	140.538	  0.004	 -0.010
           8779	 -0.050	139.731	  0.007	 -0.008
           8780	 -0.076	138.384	 -0.002	 -0.008
           8781	 -0.088	138.384	  0.016	 -0.006
           8782	 -0.112	137.846	 -0.006	 -0.005
           8783	 -0.112	136.500	  0.004	 -0.004
           8784	 -0.120	135.961	  0.007	 -0.002
           8785	 -0.124	135.692	  0.007	 -0.000
           8786	 -0.130	135.692	  0.008	  0.002
           8787	 -0.120	134.615	  0.009	  0.006
           8788	 -0.128	133.000	  0.011	  0.014
           8789	 -0.122	131.923	  0.013	  0.017
           8790	 -0.112	131.115	  0.014	  0.020
           8791	 -0.120	130.038	  0.012	  0.026
           8792	 -0.102	129.500	  0.008	  0.033
           8793	 -0.110	128.961	  0.006	  0.035
           8794	 -0.090	127.615	 -0.005	  0.043
           8795	 -0.090	127.884	 -0.001	  0.047
           8796	 -0.080	126.538	 -0.003	  0.051
           8797	 -0.082	126.538	  0.002	  0.059
           8798	 -0.080	125.461	  0.008	  0.064
           8799	 -0.066	124.654	  0.011	  0.074
           8800	 -0.056	123.308	  0.011	  0.080
           8801	 -0.048	122.769	  0.009	  0.081
           8802	 -0.048	121.423	  0.003	  0.094
           8803	 -0.040	121.154	 -0.008	  0.099
           8804	 -0.040	120.346	  0.016	  0.108
           8805	 -0.032	119.000	 -0.009	  0.112
           8806	 -0.044	117.654	 -0.003	  0.122
           8807	 -0.030	116.038	 -0.002	  0.132
           8808	 -0.024	114.154	 -0.005	  0.138
           8809	 -0.024	113.615	 -0.005	  0.147
           8810	 -0.036	112.269	 -0.005	  0.156
           8811	 -0.012	110.384	  0.001	  0.161
           8812	 -0.026	109.308	  0.002	  0.168
           8813	 -0.020	107.423	  0.002	  0.178
           8814	 -0.010	106.884	  0.002	  0.185
           8815	 -0.008	105.000	 -0.000	  0.191
           8816	 -0.016	104.461	 -0.003	  0.199
           8817	 -0.010	103.384	  0.003	  0.205
           8818	 -0.006	103.384	  0.003	  0.213
           8819	 -0.022	103.115	  0.004	  0.222
           8820	 -0.028	102.577	  0.005	  0.228
           8821	 -0.020	102.038	  0.004	  0.234
           8822	 -0.016	100.692	  0.006	  0.238
           8823	 -0.012	100.423	  0.011	  0.245
           8824	 -0.012	100.692	  0.008	  0.250
           8825	 -0.002	100.961	  0.007	  0.252
           8826	  0.002	100.692	  0.008	  0.258
           8827	  0.006	 99.615	  0.007	  0.266
           8828	  0.018	 98.808	  0.011	  0.273
           8829	  0.016	 99.615	  0.008	  0.279
           8830	  0.028	 99.615	  0.010	  0.287
           8831	  0.040	 99.077	  0.005	  0.291
           8832	  0.076	 99.077	 -0.009	  0.295
           8833	  0.098	 99.615	  0.002	  0.297
           8834	  0.108	 99.346	  0.005	  0.299
           8835	  0.118	 98.538	  0.005	  0.304
           8836	  0.126	 98.538	 -0.000	  0.310
           8837	  0.126	 99.615	  0.001	  0.317
           8838	  0.120	 99.615	 -0.007	  0.321
           8839	  0.124	 99.346	  0.002	  0.323
           8840	  0.128	 98.538	 -0.001	  0.327
           8841	  0.112	 99.077	  0.002	  0.333
           8842	  0.090	 99.615	  0.002	  0.331
           8843	  0.064	 99.346	  0.004	  0.335
           8844	  0.032	 98.538	  0.006	  0.342
           8845	 -0.008	 98.808	  0.009	  0.340
           8846	 -0.016	 98.538	  0.010	  0.347
           8847	 -0.052	 98.538	  0.011	  0.346
           8848	 -0.056	 98.269	  0.010	  0.352
           8849	 -0.080	 99.346	  0.007	  0.349
           8850	 -0.068	 98.538	  0.002	  0.354
           8851	 -0.072	 98.000	 -0.000	  0.355
           8852	 -0.070	 97.461	  0.005	  0.355
           8853	 -0.080	 98.000	  0.002	  0.360
           8854	 -0.072	 97.461	  0.002	  0.361
           8855	 -0.076	 96.385	  0.000	  0.361
           8856	 -0.088	 96.385	 -0.004	  0.364
           8857	 -0.088	 96.115	  0.016	  0.368
           8858	 -0.082	 96.115	  0.004	  0.367
           8859	 -0.084	 96.385	  0.011	  0.366
           8860	 -0.094	 96.115	  0.012	  0.370
           8861	 -0.074	 94.500	  0.016	  0.369
           8862	 -0.070	 95.308	  0.019	  0.368
           8863	 -0.076	 94.231	  0.019	  0.376
           8864	 -0.072	 94.769	  0.017	  0.369
           8865	 -0.056	 93.423	  0.012	  0.372
           8866	 -0.066	 94.231	  0.006	  0.373
           8867	 -0.050	 93.692	  0.001	  0.371
           8868	 -0.060	 93.154	  0.001	  0.372
           8869	 -0.026	 93.423	 -0.004	  0.373
           8870	 -0.030	 92.077	  0.009	  0.372
           8871	  0.008	 92.077	  0.004	  0.376
           8872	  0.056	 91.808	  0.008	  0.372
           8873	  0.104	 91.269	  0.014	  0.376
           8874	  0.226	 91.808	  0.011	  0.372
           8875	  0.464	 91.269	  0.011	  0.373
           8876	  0.758	 91.000	  0.015	  0.372
           8877	  1.038	 91.000	  0.019	  0.372
           8878	  0.886	 91.000	  0.019	  0.372
           8879	  0.722	 90.461	  0.023	  0.375
           8880	  0.346	 91.000	  0.019	  0.368
           8881	 -0.142	 89.115	  0.016	  0.372
           8882	 -0.424	 89.115	  0.017	  0.372
           8883	 -0.724	 88.846	  0.013	  0.369
           8884	 -0.966	 88.846	  0.010	  0.372
           8885	 -0.998	 88.308	  0.008	  0.372
           8886	 -0.908	 87.769	  0.007	  0.369
           8887	 -0.712	 87.769	  0.017	  0.372
           8888	 -0.502	 87.500	  0.013	  0.373
           8889	 -0.300	 87.231	  0.015	  0.370
           8890	 -0.136	 86.692	  0.014	  0.371
           8891	 -0.034	 86.692	  0.017	  0.370
           8892	  0.060	 86.423	  0.014	  0.372
           8893	  0.088	 85.615	  0.017	  0.366
           8894	  0.096	 84.808	  0.022	  0.372
           8895	  0.112	 85.346	  0.015	  0.371
           8896	  0.118	 85.346	  0.014	  0.366
           8897	  0.134	 84.538	  0.009	  0.369
           8898	  0.130	 84.000	  0.009	  0.370
           8899	  0.142	 84.269	  0.005	  0.369
           8900	  0.148	 84.000	  0.008	  0.369
           8901	  0.160	 83.461	  0.006	  0.368
           8902	  0.178	 82.923	  0.002	  0.368
           8903	  0.184	 82.115	  0.010	  0.372
           8904	  0.184	 82.385	  0.006	  0.372
           8905	  0.184	 82.385	  0.032	  0.368
           8906	  0.196	 81.846	  0.011	  0.369
           8907	  0.198	 82.115	  0.011	  0.371
           8908	  0.194	 81.308	  0.014	  0.369
           8909	  0.192	 81.038	  0.011	  0.366
           8910	  0.200	 81.038	  0.009	  0.366
           8911	  0.200	 81.038	  0.011	  0.368
           8912	  0.204	 80.500	  0.007	  0.369
           8913	  0.208	 80.231	  0.006	  0.367
           8914	  0.208	 80.231	  0.004	  0.366
           8915	  0.224	 79.961	  0.003	  0.366
           8916	  0.238	 79.692	  0.006	  0.367
           8917	  0.256	 79.154	  0.004	  0.368
           8918	  0.256	 79.692	  0.016	  0.368
           8919	  0.278	 78.885	  0.015	  0.368
           8920	  0.272	 79.692	  0.017	  0.370
           8921	  0.280	 80.231	  0.012	  0.370
           8922	  0.288	 81.038	  0.015	  0.368
           8923	  0.290	 82.385	  0.008	  0.365
           8924	  0.294	 83.731	  0.008	  0.363
           8925	  0.322	 85.615	  0.005	  0.365
           8926	  0.320	 89.385	  0.008	  0.366
           8927	  0.344	 91.808	  0.009	  0.363
           8928	  0.360	 95.308	  0.012	  0.364
           8929	  0.382	 99.346	  0.013	  0.363
           8930	  0.398	102.846	  0.010	  0.363
           8931	  0.404	107.154	  0.008	  0.362
           8932	  0.422	110.654	 -0.001	  0.359
           8933	  0.436	114.961	  0.016	  0.358
           8934	  0.448	118.192	  0.003	  0.360
           8935	  0.466	121.692	  0.011	  0.358
           8936	  0.472	125.461	  0.013	  0.353
           8937	  0.474	127.884	  0.013	  0.356
           8938	  0.478	130.577	  0.014	  0.356
           8939	  0.468	132.192	  0.013	  0.352
           8940	  0.460	134.615	  0.010	  0.351
           8941	  0.434	137.308	  0.012	  0.352
           8942	  0.442	138.384	  0.004	  0.350
           8943	  0.426	138.923	  0.003	  0.348
           8944	  0.404	140.000	  0.007	  0.347
           8945	  0.394	140.808	  0.001	  0.350
           8946	  0.386	140.808	  0.009	  0.347
           8947	  0.368	140.808	  0.011	  0.343
           8948	  0.346	140.538	  0.010	  0.342
           8949	  0.316	140.538	  0.012	  0.340
           8950	  0.286	140.538	  0.014	  0.340
           8951	  0.250	140.269	  0.012	  0.339
           8952	  0.216	140.269	  0.012	  0.339
           8953	  0.174	139.192	  0.013	  0.335
           8954	  0.160	137.577	  0.013	  0.339
           8955	  0.120	137.038	  0.015	  0.339
           8956	  0.086	136.231	  0.012	  0.335
           8957	  0.040	135.961	  0.013	  0.333
           8958	  0.016	135.154	  0.009	  0.332
           8959	 -0.014	133.808	  0.005	  0.327
           8960	 -0.026	132.461	  0.003	  0.335
           8961	 -0.048	131.923	  0.002	  0.327
           8962	 -0.070	131.654	 -0.003	  0.328
           8963	 -0.066	130.846	  0.008	  0.327
           8964	 -0.104	129.769	  0.004	  0.328
           8965	 -0.098	129.500	  0.007	  0.321
           8966	 -0.120	128.692	 -0.009	  0.326
           8967	 -0.122	128.692	  0.008	  0.319
           8968	 -0.108	127.884	  0.015	  0.323
           8969	 -0.116	126.269	  0.025	  0.319
           8970	 -0.100	126.538	  0.024	  0.317
           8971	 -0.088	124.923	  0.016	  0.319
           8972	 -0.092	124.923	  0.011	  0.317
           8973	 -0.088	123.308	  0.006	  0.315
           8974	 -0.086	123.308	  0.009	  0.315
           8975	 -0.084	122.500	  0.010	  0.311
           8976	 -0.080	122.231	  0.010	  0.311
           8977	 -0.080	121.423	  0.013	  0.307
           8978	 -0.070	120.346	  0.011	  0.309
           8979	 -0.058	119.000	  0.011	  0.308
           8980	 -0.062	118.192	  0.015	  0.303
           8981	 -0.048	117.654	  0.010	  0.309
           8982	 -0.056	115.769	  0.012	  0.302
           8983	 -0.044	115.231	  0.007	  0.307
           8984	 -0.050	113.615	  0.003	  0.307
           8985	 -0.028	112.538	  0.006	  0.303
           8986	 -0.024	110.384	  0.012	  0.308
           8987	 -0.008	108.769	  0.014	  0.306
           8988	 -0.024	107.154	  0.010	  0.301
           8989	 -0.010	106.077	  0.012	  0.305
           8990	 -0.010	104.461	  0.011	  0.306
           8991	 -0.020	103.923	  0.012	  0.302
           8992	 -0.010	102.038	  0.011	  0.303
           8993	 -0.002	100.154	  0.010	  0.304
           8994	 -0.000	 99.615	  0.006	  0.303
           8995	 -0.016	 99.615	 -0.011	  0.306
           8996	 -0.000	 98.538	 -0.002	  0.307
           8997	 -0.008	 97.731	  0.000	  0.304
           8998	 -0.010	 97.192	  0.008	  0.303
           8999	 -0.024	 97.192	  0.009	  0.306
           9000	  0.004	 95.846	  0.015	  0.307
           9001	 -0.024	 95.308	  0.014	  0.305
           9002	 -0.006	 95.308	  0.015	  0.309
           9003	  0.002	 95.308	  0.019	  0.311
           9004	  0.016	 94.769	  0.014	  0.307
           9005	  0.012	 94.500	  0.013	  0.307
           9006	  0.028	 94.231	  0.009	  0.309
           9007	  0.026	 93.961	  0.007	  0.309
           9008	  0.030	 94.231	  0.011	  0.309
           9009	  0.050	 95.308	  0.011	  0.308
           9010	  0.064	 95.308	  0.015	  0.311
           9011	  0.090	 95.577	  0.016	  0.312
           9012	  0.112	 95.308	  0.019	  0.309
           9013	  0.110	 95.846	  0.009	  0.308
           9014	  0.116	 95.577	  0.006	  0.307
           9015	  0.112	 95.308	 -0.000	  0.309
           9016	  0.102	 95.577	 -0.003	  0.311
           9017	  0.132	 96.385	 -0.004	  0.313
           9018	  0.120	 96.654	 -0.000	  0.313
           9019	  0.128	 96.115	 -0.003	  0.315
           9020	  0.102	 96.115	 -0.006	  0.315
           9021	  0.072	 96.385	 -0.011	  0.315
           9022	  0.042	 96.654	 -0.010	  0.315
           9023	  0.008	 96.385	 -0.004	  0.318
           9024	 -0.028	 96.923	  0.006	  0.316
           9025	 -0.020	 96.385	  0.008	  0.318
           9026	 -0.048	 96.385	  0.006	  0.322
           9027	 -0.060	 95.577	  0.006	  0.321
           9028	 -0.056	 95.846	  0.007	  0.323
           9029	 -0.060	 95.308	  0.004	  0.321
           9030	 -0.062	 95.308	  0.011	  0.326
           9031	 -0.070	 95.308	  0.008	  0.324
           9032	 -0.068	 95.038	  0.007	  0.324
           9033	 -0.060	 95.038	  0.005	  0.321
           9034	 -0.080	 95.038	  0.004	  0.322
           9035	 -0.078	 94.231	  0.007	  0.324
           9036	 -0.064	 94.231	  0.005	  0.327
           9037	 -0.064	 93.961	  0.004	  0.324
           9038	 -0.068	 93.692	 -0.001	  0.320
           9039	 -0.066	 92.885	 -0.004	  0.323
           9040	 -0.064	 92.077	 -0.002	  0.322
           9041	 -0.082	 93.423	 -0.007	  0.323
           9042	 -0.064	 92.346	 -0.015	  0.320
           9043	 -0.062	 92.346	  0.003	  0.323
           9044	 -0.050	 91.808	  0.002	  0.318
           9045	 -0.056	 92.077	  0.007	  0.320
           9046	 -0.040	 91.269	  0.002	  0.316
           9047	 -0.034	 91.000	 -0.003	  0.321
           9048	 -0.012	 91.000	 -0.007	  0.320
           9049	 -0.016	 90.731	  0.001	  0.315
           9050	  0.030	 89.923	  0.001	  0.319
           9051	  0.078	 89.923	  0.007	  0.315
           9052	  0.186	 89.654	  0.009	  0.315
           9053	  0.370	 89.654	  0.008	  0.311
           9054	  0.600	 89.115	  0.011	  0.309
           9055	  0.868	 88.846	  0.015	  0.308
           9056	  0.972	 88.308	  0.018	  0.310
           9057	  0.792	 88.038	  0.016	  0.308
           9058	  0.492	 88.308	  0.018	  0.311
           9059	  0.048	 88.308	  0.017	  0.308
           9060	 -0.302	 87.500	  0.013	  0.309
           9061	 -0.544	 86.692	  0.009	  0.307
           9062	 -0.818	 86.692	  0.007	  0.307
           9063	 -0.940	 86.961	 -0.001	  0.303
           9064	 -0.926	 86.423	  0.001	  0.301
           9065	 -0.798	 85.885	  0.006	  0.299
           9066	 -0.584	 86.154	  0.008	  0.298
           9067	 -0.374	 86.423	  0.006	  0.295
           9068	 -0.208	 86.423	  0.005	  0.294
           9069	 -0.076	 85.615	  0.011	  0.291
           9070	 -0.002	 85.885	  0.010	  0.288
           9071	  0.060	 85.615	  0.010	  0.287
           9072	  0.074	 84.808	  0.010	  0.286
           9073	  0.086	 84.269	  0.010	  0.286
           9074	  0.120	 84.000	  0.010	  0.286
           9075	  0.136	 83.192	  0.011	  0.285
           9076	  0.136	 82.923	  0.015	  0.281
           9077	  0.156	 82.385	  0.013	  0.281
           9078	  0.154	 82.923	  0.016	  0.279
           9079	  0.166	 82.654	  0.018	  0.278
           9080	  0.160	 82.385	  0.012	  0.274
           9081	  0.168	 81.038	  0.006	  0.273
           9082	  0.168	 81.038	  0.004	  0.273
           9083	  0.182	 81.038	  0.001	  0.273
           9084	  0.184	 80.769	 -0.016	  0.274
           9085	  0.188	 80.769	 -0.007	  0.270
           9086	  0.206	 79.154	 -0.001	  0.265
           9087	  0.198	 79.423	 -0.004	  0.265
           9088	  0.192	 79.692	  0.005	  0.263
           9089	  0.218	 79.423	  0.002	  0.265
           9090	  0.208	 78.885	  0.004	  0.260
           9091	  0.210	 78.615	  0.008	  0.257
           9092	  0.208	 78.346	  0.005	  0.259
           9093	  0.218	 78.615	  0.007	  0.257
           9094	  0.226	 77.269	  0.003	  0.251
           9095	  0.236	 78.077	 -0.005	  0.254
           9096	  0.248	 78.077	 -0.004	  0.253
           9097	  0.256	 77.808	 -0.007	  0.250
           9098	  0.272	 77.808	 -0.006	  0.249
           9099	  0.262	 78.077	 -0.005	  0.247
           9100	  0.294	 79.154	 -0.002	  0.244
           9101	  0.280	 79.961	 -0.000	  0.242
           9102	  0.292	 81.308	 -0.008	  0.240
           9103	  0.300	 82.654	  0.012	  0.241
           9104	  0.322	 85.615	  0.006	  0.235
           9105	  0.328	 89.115	  0.016	  0.233
           9106	  0.360	 92.346	  0.012	  0.234
           9107	  0.368	 95.846	  0.003	  0.230
           9108	  0.378	 99.885	  0.005	  0.226
           9109	  0.392	104.731	  0.003	  0.226
           9110	  0.400	108.231	  0.005	  0.222
           9111	  0.428	112.538	  0.008	  0.220
           9112	  0.444	116.308	  0.009	  0.217
           9113	  0.450	119.808	  0.008	  0.216
           9114	  0.440	123.308	  0.002	  0.217
           9115	  0.454	126.000	  0.005	  0.217
           9116	  0.444	129.231	  0.002	  0.215
           9117	  0.456	131.923	  0.007	  0.212
           9118	  0.452	133.000	  0.004	  0.207
           9119	  0.434	134.615	  0.005	  0.209
