sample interval	    ECG	     BP	(C3-O1)	(nasal)
           9310	  0.050	 80.574	  0.018	 -0.251
           9311	  0.096	 81.617	  0.017	 -0.253
           9312	  0.092	 83.553	  0.014	 -0.254
           9313	  0.120	 85.340	  0.023	 -0.251
           9314	  0.122	 87.723	  0.016	 -0.254
           9315	  0.164	 89.660	  0.011	 -0.250
           9316	  0.192	 92.340	  0.004	 -0.256
           9317	  0.194	 93.979	  0.011	 -0.251
           9318	  0.210	 96.362	  0.019	 -0.254
           9319	  0.248	 98.745	  0.016	 -0.251
           9320	  0.236	101.723	  0.027	 -0.252
           9321	  0.294	103.808	  0.006	 -0.249
           9322	  0.308	106.936	  0.013	 -0.251
           9323	  0.316	109.766	  0.012	 -0.252
           9324	  0.330	112.745	  0.003	 -0.251
           9325	  0.354	115.425	  0.017	 -0.250
           9326	  0.368	117.957	  0.013	 -0.251
           9327	  0.360	120.489	  0.016	 -0.251
           9328	  0.356	122.872	  0.018	 -0.252
           9329	  0.336	125.255	  0.013	 -0.248
           9330	  0.352	127.042	  0.016	 -0.249
           9331	  0.324	128.830	  0.011	 -0.251
           9332	  0.322	130.170	 -0.005	 -0.250
           9333	  0.286	131.808	  0.008	 -0.247
           9334	  0.250	132.404	 -0.005	 -0.249
           9335	  0.200	133.000	  0.024	 -0.246
           9336	  0.164	133.596	 -0.001	 -0.249
           9337	  0.108	133.745	  0.035	 -0.247
           9338	  0.064	133.447	  0.027	 -0.245
           9339	  0.024	133.000	  0.020	 -0.247
           9340	 -0.012	132.553	  0.019	 -0.246
           9341	 -0.050	132.404	  0.015	 -0.244
           9342	 -0.090	130.915	 -0.003	 -0.242
           9343	 -0.118	130.468	  0.019	 -0.244
           9344	 -0.148	129.425	 -0.003	 -0.244
           9345	 -0.170	128.383	  0.011	 -0.241
           9346	 -0.200	127.042	  0.026	 -0.238
           9347	 -0.192	126.149	  0.014	 -0.238
           9348	 -0.222	124.659	  0.028	 -0.236
           9349	 -0.192	123.766	  0.018	 -0.239
           9350	 -0.232	122.723	  0.007	 -0.237
           9351	 -0.186	121.532	  0.008	 -0.236
           9352	 -0.192	120.489	  0.015	 -0.236
           9353	 -0.230	119.447	 -0.030	 -0.236
           9354	 -0.180	118.106	  0.019	 -0.233
           9355	 -0.198	116.915	  0.010	 -0.231
           9356	 -0.204	115.723	  0.030	 -0.232
           9357	 -0.188	114.532	  0.049	 -0.230
           9358	 -0.166	113.489	  0.009	 -0.228
           9359	 -0.200	112.298	  0.020	 -0.225
           9360	 -0.178	111.255	 -0.003	 -0.222
           9361	 -0.164	110.362	  0.017	 -0.221
           9362	 -0.164	109.170	  0.013	 -0.215
           9363	 -0.164	108.128	  0.001	 -0.210
           9364	 -0.168	107.532	 -0.011	 -0.207
           9365	 -0.176	106.340	  0.006	 -0.202
           9366	 -0.162	105.745	  0.003	 -0.201
           9367	 -0.178	104.404	  0.009	 -0.195
           9368	 -0.170	103.064	  0.016	 -0.189
           9369	 -0.146	102.021	  0.015	 -0.184
           9370	 -0.172	101.425	  0.012	 -0.179
           9371	 -0.184	100.830	  0.012	 -0.172
           9372	 -0.126	 99.638	  0.002	 -0.167
           9373	 -0.150	 98.596	  0.006	 -0.159
           9374	 -0.128	 97.851	  0.007	 -0.159
           9375	 -0.158	 97.255	 -0.007	 -0.153
           9376	 -0.128	 96.660	  0.018	 -0.149
           9377	 -0.134	 95.915	  0.013	 -0.144
           9378	 -0.154	 95.021	  0.010	 -0.139
           9379	 -0.144	 94.723	  0.016	 -0.135
           9380	 -0.144	 93.830	  0.014	 -0.128
           9381	 -0.170	 93.234	  0.009	 -0.124
           9382	 -0.152	 92.787	  0.002	 -0.119
           9383	 -0.168	 92.489	  0.007	 -0.112
           9384	 -0.162	 92.042	 -0.001	 -0.110
           9385	 -0.176	 91.894	  0.003	 -0.105
           9386	 -0.144	 91.596	 -0.016	 -0.099
           9387	 -0.146	 91.298	  0.003	 -0.097
           9388	 -0.160	 91.149	  0.007	 -0.092
           9389	 -0.166	 90.702	  0.008	 -0.088
           9390	 -0.138	 90.702	  0.019	 -0.084
           9391	 -0.138	 90.553	 -0.001	 -0.080
           9392	 -0.120	 90.106	  0.007	 -0.073
           9393	 -0.138	 90.255	  0.004	 -0.070
           9394	 -0.116	 90.255	 -0.006	 -0.068
           9395	 -0.090	 90.553	  0.013	 -0.066
           9396	 -0.088	 90.404	  0.007	 -0.063
           9397	 -0.056	 90.404	  0.012	 -0.061
           9398	 -0.044	 90.255	  0.016	 -0.055
           9399	 -0.066	 90.404	  0.004	 -0.053
           9400	 -0.078	 90.702	  0.001	 -0.051
           9401	 -0.050	 90.702	 -0.009	 -0.049
           9402	 -0.056	 90.404	  0.005	 -0.043
           9403	  0.024	 90.702	 -0.004	 -0.042
           9404	  0.032	 90.553	  0.012	 -0.040
           9405	  0.080	 90.851	  0.009	 -0.038
           9406	  0.096	 90.553	 -0.002	 -0.030
           9407	  0.108	 90.702	  0.001	 -0.030
           9408	  0.098	 90.404	  0.008	 -0.027
           9409	  0.090	 90.255	  0.011	 -0.022
           9410	  0.056	 90.553	  0.028	 -0.022
           9411	  0.064	 89.957	  0.027	 -0.017
           9412	 -0.016	 90.106	  0.019	 -0.017
           9413	 -0.034	 89.957	  0.020	 -0.014
           9414	 -0.104	 90.851	  0.002	 -0.011
           9415	 -0.120	 90.106	  0.004	 -0.010
           9416	 -0.160	 90.404	  0.002	 -0.006
           9417	 -0.138	 89.957	  0.005	 -0.004
           9418	 -0.128	 90.106	  0.024	 -0.001
           9419	 -0.160	 89.660	  0.017	  0.001
           9420	 -0.154	 89.511	  0.018	  0.003
           9421	 -0.184	 89.511	  0.015	  0.004
           9422	 -0.172	 89.362	  0.006	  0.007
           9423	 -0.168	 89.064	  0.009	  0.009
           9424	 -0.196	 88.915	  0.014	  0.012
           9425	 -0.168	 88.766	  0.012	  0.014
           9426	 -0.168	 88.766	  0.007	  0.016
           9427	 -0.176	 88.468	  0.000	  0.017
           9428	 -0.172	 88.319	  0.008	  0.020
           9429	 -0.160	 88.021	 -0.003	  0.022
           9430	 -0.160	 87.425	  0.008	  0.027
           9431	 -0.190	 87.574	  0.009	  0.028
           9432	 -0.164	 87.128	  0.013	  0.032
           9433	 -0.176	 86.681	  0.019	  0.032
           9434	 -0.168	 86.532	  0.021	  0.035
           9435	 -0.128	 86.681	  0.010	  0.035
           9436	 -0.166	 86.085	  0.004	  0.040
           9437	 -0.168	 85.787	 -0.024	  0.040
           9438	 -0.162	 85.489	  0.001	  0.043
           9439	 -0.166	 85.489	 -0.011	  0.044
           9440	 -0.214	 85.191	  0.018	  0.047
           9441	 -0.186	 85.042	  0.022	  0.048
           9442	 -0.152	 84.894	  0.001	  0.048
           9443	 -0.050	 84.745	  0.011	  0.050
           9444	  0.172	 84.447	  0.004	  0.051
           9445	  0.448	 84.149	  0.014	  0.052
           9446	  0.800	 84.000	  0.028	  0.055
           9447	  1.158	 83.702	  0.015	  0.060
           9448	  1.488	 83.553	  0.011	  0.061
           9449	  1.520	 83.851	  0.014	  0.060
           9450	  1.134	 83.553	  0.013	  0.063
           9451	  0.690	 83.106	  0.017	  0.065
           9452	  0.050	 82.957	  0.021	  0.063
           9453	 -0.362	 82.808	 -0.004	  0.066
           9454	 -0.652	 82.957	  0.011	  0.068
           9455	 -0.704	 82.064	  0.004	  0.069
           9456	 -0.696	 82.213	  0.005	  0.071
           9457	 -0.618	 82.213	  0.031	  0.071
           9458	 -0.444	 82.213	 -0.001	  0.073
           9459	 -0.332	 81.915	  0.019	  0.075
           9460	 -0.244	 81.766	  0.025	  0.077
           9461	 -0.204	 81.766	  0.011	  0.075
           9462	 -0.178	 81.468	  0.002	  0.076
           9463	 -0.160	 81.021	  0.012	  0.081
           9464	 -0.136	 81.170	  0.001	  0.079
           9465	 -0.134	 80.723	  0.005	  0.079
           9466	 -0.102	 80.723	  0.012	  0.081
           9467	 -0.152	 80.723	  0.002	  0.083
           9468	 -0.076	 80.723	 -0.005	  0.083
           9469	 -0.102	 80.425	  0.001	  0.081
           9470	 -0.112	 80.425	 -0.014	  0.084
           9471	 -0.068	 80.425	  0.004	  0.084
           9472	 -0.060	 80.277	 -0.003	  0.085
           9473	 -0.036	 79.979	  0.004	  0.085
           9474	 -0.050	 79.979	  0.011	  0.086
           9475	 -0.050	 79.979	  0.010	  0.087
           9476	 -0.024	 79.532	  0.011	  0.089
           9477	 -0.030	 79.085	  0.010	  0.089
           9478	 -0.010	 79.085	  0.006	  0.091
           9479	 -0.000	 79.234	  0.005	  0.089
           9480	  0.020	 78.787	  0.010	  0.090
           9481	  0.008	 78.638	 -0.004	  0.092
           9482	  0.070	 78.638	  0.023	  0.091
           9483	  0.010	 78.489	  0.009	  0.093
           9484	  0.048	 78.489	  0.009	  0.093
           9485	  0.040	 78.936	  0.027	  0.091
           9486	  0.072	 79.830	 -0.003	  0.093
           9487	  0.072	 80.872	  0.020	  0.090
           9488	  0.092	 82.213	  0.006	  0.092
           9489	  0.116	 83.553	  0.007	  0.093
           9490	  0.138	 85.489	  0.013	  0.094
           9491	  0.114	 87.574	  0.008	  0.093
           9492	  0.164	 89.660	  0.003	  0.094
           9493	  0.182	 91.596	  0.006	  0.093
           9494	  0.204	 93.830	  0.004	  0.094
           9495	  0.224	 96.213	 -0.002	  0.094
           9496	  0.220	 98.149	  0.006	  0.093
           9497	  0.298	100.830	  0.002	  0.093
           9498	  0.254	103.660	  0.010	  0.093
           9499	  0.292	106.340	 -0.007	  0.095
           9500	  0.300	109.170	  0.004	  0.096
           9501	  0.336	111.553	  0.016	  0.094
           9502	  0.310	113.936	  0.020	  0.097
           9503	  0.322	116.319	  0.026	  0.094
           9504	  0.336	118.702	  0.021	  0.097
           9505	  0.328	121.085	  0.006	  0.097
           9506	  0.304	123.468	  0.002	  0.097
           9507	  0.304	124.957	  0.001	  0.099
           9508	  0.304	126.596	  0.009	  0.098
           9509	  0.296	127.638	 -0.007	  0.098
           9510	  0.260	128.830	 -0.005	  0.097
           9511	  0.218	129.872	  0.005	  0.098
           9512	  0.176	130.468	 -0.005	  0.099
           9513	  0.122	130.766	 -0.007	  0.099
           9514	  0.088	130.915	 -0.035	  0.099
           9515	  0.038	130.617	  0.001	  0.099
           9516	  0.008	130.766	  0.006	  0.097
           9517	 -0.036	130.170	  0.026	  0.098
           9518	 -0.070	129.425	  0.014	  0.098
           9519	 -0.108	128.532	  0.018	  0.101
           9520	 -0.148	127.936	 -0.004	  0.098
           9521	 -0.174	126.894	  0.003	  0.097
           9522	 -0.152	126.149	  0.010	  0.096
           9523	 -0.182	124.808	  0.011	  0.101
           9524	 -0.182	123.915	 -0.006	  0.098
           9525	 -0.216	123.319	 -0.003	  0.095
           9526	 -0.226	121.532	 -0.027	  0.098
           9527	 -0.192	119.894	  0.008	  0.099
           9528	 -0.194	119.149	 -0.015	  0.100
           9529	 -0.206	117.957	  0.006	  0.101
           9530	 -0.198	116.617	  0.021	  0.098
           9531	 -0.226	115.128	  0.002	  0.101
           9532	 -0.204	114.383	 -0.025	  0.099
           9533	 -0.184	113.191	 -0.017	  0.100
           9534	 -0.176	112.000	 -0.021	  0.099
           9535	 -0.192	111.106	 -0.007	  0.097
           9536	 -0.176	109.617	 -0.007	  0.099
           9537	 -0.200	108.723	  0.008	  0.099
           9538	 -0.160	107.681	 -0.006	  0.099
           9539	 -0.170	106.787	  0.004	  0.097
           9540	 -0.176	105.298	  0.014	  0.097
           9541	 -0.168	105.000	  0.006	  0.096
           9542	 -0.170	103.957	  0.005	  0.094
           9543	 -0.152	102.915	  0.001	  0.094
           9544	 -0.154	101.872	  0.001	  0.095
           9545	 -0.158	100.383	 -0.007	  0.094
           9546	 -0.150	 99.638	 -0.005	  0.092
           9547	 -0.120	 98.596	 -0.006	  0.092
           9548	 -0.160	 97.404	 -0.016	  0.097
           9549	 -0.128	 96.957	 -0.018	  0.094
           9550	 -0.168	 96.064	 -0.009	  0.094
           9551	 -0.146	 95.021	 -0.021	  0.095
           9552	 -0.154	 94.723	 -0.010	  0.093
           9553	 -0.160	 94.128	 -0.000	  0.092
           9554	 -0.124	 93.383	 -0.008	  0.095
           9555	 -0.136	 92.936	  0.009	  0.092
           9556	 -0.148	 92.042	 -0.007	  0.094
           9557	 -0.144	 91.894	 -0.000	  0.094
           9558	 -0.144	 91.298	 -0.018	  0.093
           9559	 -0.136	 91.149	  0.002	  0.093
           9560	 -0.152	 90.851	  0.008	  0.092
           9561	 -0.148	 90.404	 -0.006	  0.092
           9562	 -0.160	 90.553	  0.006	  0.091
           9563	 -0.140	 90.255	 -0.008	  0.089
           9564	 -0.132	 90.404	  0.006	  0.090
           9565	 -0.160	 90.106	  0.008	  0.090
           9566	 -0.142	 90.106	  0.014	  0.089
           9567	 -0.136	 90.106	  0.011	  0.088
           9568	 -0.126	 90.106	 -0.014	  0.088
           9569	 -0.110	 89.957	 -0.003	  0.087
           9570	 -0.118	 90.106	 -0.006	  0.085
           9571	 -0.104	 89.957	  0.011	  0.089
           9572	 -0.070	 89.957	  0.009	  0.087
           9573	 -0.060	 89.808	  0.014	  0.088
           9574	 -0.058	 89.660	 -0.008	  0.088
           9575	 -0.038	 89.808	  0.022	  0.090
           9576	 -0.068	 89.957	  0.019	  0.086
           9577	 -0.056	 90.106	  0.015	  0.086
           9578	  0.028	 89.957	  0.012	  0.086
           9579	  0.046	 90.404	  0.019	  0.086
           9580	  0.076	 90.553	  0.009	  0.084
           9581	  0.078	 90.553	  0.017	  0.084
           9582	  0.096	 90.851	  0.019	  0.081
           9583	  0.076	 90.702	  0.018	  0.081
           9584	  0.064	 90.851	  0.005	  0.081
           9585	  0.032	 91.149	  0.019	  0.081
           9586	  0.018	 91.149	  0.014	  0.081
           9587	 -0.040	 90.851	  0.002	  0.079
           9588	 -0.084	 90.702	  0.007	  0.080
           9589	 -0.094	 90.702	  0.007	  0.080
           9590	 -0.136	 90.106	  0.010	  0.081
           9591	 -0.140	 90.106	  0.005	  0.078
           9592	 -0.150	 90.106	  0.005	  0.079
           9593	 -0.124	 90.106	  0.002	  0.078
           9594	 -0.176	 89.808	 -0.003	  0.077
           9595	 -0.144	 89.808	 -0.002	  0.078
           9596	 -0.176	 89.064	  0.017	  0.076
           9597	 -0.160	 89.213	  0.011	  0.078
           9598	 -0.178	 88.617	  0.034	  0.079
           9599	 -0.158	 88.915	  0.029	  0.075
           9600	 -0.180	 88.766	  0.021	  0.075
           9601	 -0.148	 88.021	  0.018	  0.073
           9602	 -0.192	 88.170	  0.016	  0.073
           9603	 -0.178	 87.872	  0.014	  0.072
           9604	 -0.164	 88.170	  0.017	  0.069
           9605	 -0.182	 87.723	  0.014	  0.069
           9606	 -0.184	 87.723	  0.014	  0.069
           9607	 -0.162	 87.128	  0.013	  0.067
           9608	 -0.158	 87.277	  0.008	  0.066
           9609	 -0.168	 86.979	  0.009	  0.064
           9610	 -0.154	 86.532	  0.011	  0.066
           9611	 -0.144	 86.532	  0.016	  0.065
           9612	 -0.166	 86.532	  0.018	  0.063
           9613	 -0.166	 86.085	  0.014	  0.065
           9614	 -0.170	 85.936	  0.013	  0.061
           9615	 -0.194	 85.340	  0.014	  0.063
           9616	 -0.140	 85.340	  0.014	  0.061
           9617	 -0.096	 84.894	  0.015	  0.060
           9618	  0.074	 84.745	  0.015	  0.058
           9619	  0.288	 84.596	  0.020	  0.058
           9620	  0.608	 84.745	  0.026	  0.058
           9621	  0.986	 84.298	  0.029	  0.055
           9622	  1.320	 84.298	  0.030	  0.053
           9623	  1.440	 83.553	  0.034	  0.052
           9624	  1.296	 83.553	  0.030	  0.052
           9625	  0.862	 83.553	  0.032	  0.050
           9626	  0.304	 83.851	  0.032	  0.050
           9627	 -0.226	 83.702	  0.025	  0.047
           9628	 -0.560	 83.553	  0.030	  0.046
           9629	 -0.660	 82.957	  0.029	  0.043
           9630	 -0.666	 82.957	  0.026	  0.044
           9631	 -0.610	 82.957	  0.027	  0.043
           9632	 -0.486	 82.660	  0.028	  0.043
           9633	 -0.400	 82.808	  0.031	  0.039
           9634	 -0.296	 82.362	  0.030	  0.037
           9635	 -0.242	 82.660	  0.034	  0.035
           9636	 -0.170	 82.213	  0.036	  0.035
           9637	 -0.154	 82.362	  0.038	  0.033
           9638	 -0.136	 81.766	  0.033	  0.032
           9639	 -0.130	 81.617	  0.036	  0.027
           9640	 -0.136	 81.170	  0.035	  0.024
           9641	 -0.144	 81.468	  0.035	  0.022
           9642	 -0.112	 81.468	  0.040	  0.017
           9643	 -0.098	 81.319	  0.041	  0.014
           9644	 -0.066	 80.574	  0.042	  0.014
           9645	 -0.068	 81.021	  0.046	  0.009
           9646	 -0.068	 80.574	  0.045	  0.007
           9647	 -0.030	 80.574	  0.046	  0.005
           9648	 -0.046	 80.574	  0.045	  0.001
           9649	 -0.018	 80.128	  0.042	 -0.002
           9650	 -0.028	 80.425	  0.040	 -0.003
           9651	 -0.040	 79.979	  0.043	 -0.004
           9652	 -0.026	 79.830	  0.046	 -0.008
           9653	 -0.022	 79.830	  0.044	 -0.012
           9654	 -0.000	 79.383	  0.050	 -0.012
           9655	 -0.014	 79.830	  0.044	 -0.014
           9656	  0.006	 79.383	  0.049	 -0.017
           9657	  0.010	 79.383	  0.049	 -0.018
           9658	  0.012	 79.532	  0.048	 -0.021
           9659	  0.042	 79.681	  0.050	 -0.024
           9660	  0.060	 80.574	  0.050	 -0.028
           9661	  0.080	 81.021	  0.047	 -0.030
           9662	  0.080	 82.213	  0.053	 -0.030
           9663	  0.088	 84.000	  0.050	 -0.034
           9664	  0.128	 85.936	  0.045	 -0.035
           9665	  0.112	 88.170	  0.053	 -0.035
           9666	  0.146	 90.553	  0.050	 -0.040
           9667	  0.140	 92.489	  0.051	 -0.040
           9668	  0.192	 95.170	  0.050	 -0.046
           9669	  0.194	 96.808	  0.049	 -0.046
           9670	  0.224	 99.340	  0.047	 -0.051
           9671	  0.242	101.574	  0.050	 -0.051
           9672	  0.288	104.404	  0.051	 -0.055
           9673	  0.296	106.787	  0.048	 -0.055
           9674	  0.312	110.362	  0.052	 -0.063
           9675	  0.288	113.340	  0.046	 -0.063
           9676	  0.302	116.021	  0.052	 -0.065
           9677	  0.314	118.702	  0.046	 -0.069
           9678	  0.328	121.234	  0.052	 -0.073
           9679	  0.322	123.468	  0.049	 -0.073
           9680	  0.336	125.553	  0.050	 -0.075
           9681	  0.306	127.340	  0.048	 -0.079
           9682	  0.312	129.425	  0.049	 -0.083
           9683	  0.286	131.213	  0.050	 -0.086
           9684	  0.268	131.957	  0.045	 -0.087
           9685	  0.216	133.149	  0.054	 -0.089
           9686	  0.186	133.447	  0.052	 -0.092
           9687	  0.132	134.042	  0.046	 -0.097
           9688	  0.094	133.894	  0.050	 -0.097
           9689	  0.072	133.745	  0.050	 -0.100
           9690	  0.002	133.596	  0.046	 -0.103
           9691	 -0.056	133.298	  0.048	 -0.107
           9692	 -0.080	132.106	  0.051	 -0.107
           9693	 -0.094	131.362	  0.045	 -0.108
