'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[00:05:55.532 26/02/1989]',0.040,91.000,0.005,0.165
'[00:05:55.536 26/02/1989]',0.020,89.923,0.005,0.169
'[00:05:55.540 26/02/1989]',0.004,89.115,0.004,0.167
'[00:05:55.544 26/02/1989]',-0.006,88.846,-0.006,0.169
'[00:05:55.548 26/02/1989]',-0.028,89.115,-0.002,0.169
'[00:05:55.552 26/02/1989]',-0.016,88.846,-0.000,0.171
'[00:05:55.556 26/02/1989]',-0.016,88.308,0.009,0.167
'[00:05:55.560 26/02/1989]',-0.012,87.769,0.006,0.170
'[00:05:55.564 26/02/1989]',-0.016,87.769,0.004,0.170
'[00:05:55.568 26/02/1989]',-0.014,87.769,0.000,0.170
'[00:05:55.572 26/02/1989]',-0.026,87.500,0.011,0.167
'[00:05:55.576 26/02/1989]',-0.016,86.961,0.004,0.169
'[00:05:55.580 26/02/1989]',-0.030,87.500,0.005,0.170
'[00:05:55.584 26/02/1989]',-0.014,86.692,0.006,0.173
'[00:05:55.588 26/02/1989]',-0.020,85.885,0.003,0.171
'[00:05:55.592 26/02/1989]',-0.022,86.423,0.003,0.167
'[00:05:55.596 26/02/1989]',-0.030,85.885,0.004,0.171
'[00:05:55.600 26/02/1989]',-0.000,85.615,0.001,0.170
'[00:05:55.604 26/02/1989]',-0.018,85.615,0.001,0.172
'[00:05:55.608 26/02/1989]',-0.012,84.808,-0.000,0.170
'[00:05:55.612 26/02/1989]',-0.008,85.346,0.003,0.171
'[00:05:55.616 26/02/1989]',-0.004,84.538,0.013,0.173
'[00:05:55.620 26/02/1989]',0.024,84.538,0.014,0.169
'[00:05:55.624 26/02/1989]',0.024,83.461,0.012,0.170
'[00:05:55.628 26/02/1989]',0.064,83.461,0.019,0.171
'[00:05:55.632 26/02/1989]',0.088,83.192,0.008,0.172
'[00:05:55.636 26/02/1989]',0.194,82.923,0.013,0.172
'[00:05:55.640 26/02/1989]',0.328,83.461,0.026,0.169
'[00:05:55.644 26/02/1989]',0.520,82.654,0.029,0.171
'[00:05:55.648 26/02/1989]',0.792,82.115,0.033,0.170
'[00:05:55.652 26/02/1989]',0.932,81.846,0.034,0.173
'[00:05:55.656 26/02/1989]',0.716,81.846,0.035,0.169
'[00:05:55.660 26/02/1989]',0.474,81.308,0.030,0.170
'[00:05:55.664 26/02/1989]',0.078,81.308,0.029,0.167
'[00:05:55.668 26/02/1989]',-0.288,81.038,0.023,0.166
'[00:05:55.672 26/02/1989]',-0.548,80.769,0.022,0.169
'[00:05:55.676 26/02/1989]',-0.758,81.038,0.019,0.167
'[00:05:55.680 26/02/1989]',-0.906,80.769,0.017,0.168
'[00:05:55.684 26/02/1989]',-0.848,80.500,0.016,0.167
'[00:05:55.688 26/02/1989]',-0.738,80.231,0.014,0.164
'[00:05:55.692 26/02/1989]',-0.524,80.231,0.011,0.166
'[00:05:55.696 26/02/1989]',-0.336,80.769,0.012,0.164
'[00:05:55.700 26/02/1989]',-0.158,81.038,0.007,0.164
'[00:05:55.704 26/02/1989]',-0.052,79.961,0.006,0.164
'[00:05:55.708 26/02/1989]',0.048,79.423,-0.008,0.166
'[00:05:55.712 26/02/1989]',0.092,79.423,-0.004,0.165
'[00:05:55.716 26/02/1989]',0.114,79.154,0.002,0.165
'[00:05:55.720 26/02/1989]',0.122,78.346,0.008,0.162
'[00:05:55.724 26/02/1989]',0.114,78.615,0.010,0.164
'[00:05:55.728 26/02/1989]',0.152,78.346,0.011,0.161
'[00:05:55.732 26/02/1989]',0.156,78.615,0.012,0.161
'[00:05:55.736 26/02/1989]',0.168,78.077,0.013,0.161
'[00:05:55.740 26/02/1989]',0.194,77.808,0.012,0.162
'[00:05:55.744 26/02/1989]',0.176,77.808,0.004,0.163
'[00:05:55.748 26/02/1989]',0.182,77.538,0.013,0.161
'[00:05:55.752 26/02/1989]',0.192,77.538,0.008,0.161
'[00:05:55.756 26/02/1989]',0.188,77.538,0.008,0.158
'[00:05:55.760 26/02/1989]',0.192,77.000,0.011,0.157
'[00:05:55.764 26/02/1989]',0.192,76.731,0.007,0.155
'[00:05:55.768 26/02/1989]',0.180,77.000,0.008,0.157
'[00:05:55.772 26/02/1989]',0.190,77.000,0.011,0.154
'[00:05:55.776 26/02/1989]',0.198,75.654,0.012,0.154
'[00:05:55.780 26/02/1989]',0.210,76.192,0.004,0.157
'[00:05:55.784 26/02/1989]',0.224,75.923,0.028,0.154
'[00:05:55.788 26/02/1989]',0.218,75.115,0.006,0.152
'[00:05:55.792 26/02/1989]',0.216,75.385,0.010,0.152
'[00:05:55.796 26/02/1989]',0.216,75.923,0.015,0.152
'[00:05:55.800 26/02/1989]',0.226,74.577,0.004,0.153
'[00:05:55.804 26/02/1989]',0.232,74.846,0.009,0.151
'[00:05:55.808 26/02/1989]',0.232,73.769,0.013,0.152
'[00:05:55.812 26/02/1989]',0.248,73.500,0.016,0.151
'[00:05:55.816 26/02/1989]',0.256,73.500,0.015,0.151
'[00:05:55.820 26/02/1989]',0.242,73.231,0.012,0.148
'[00:05:55.824 26/02/1989]',0.266,72.692,0.011,0.151
'[00:05:55.828 26/02/1989]',0.276,73.769,0.012,0.149
'[00:05:55.832 26/02/1989]',0.286,73.231,0.011,0.148
'[00:05:55.836 26/02/1989]',0.288,73.769,0.013,0.148
'[00:05:55.840 26/02/1989]',0.296,74.308,0.009,0.151
'[00:05:55.844 26/02/1989]',0.318,74.577,0.008,0.151
'[00:05:55.848 26/02/1989]',0.314,76.461,-0.003,0.150
'[00:05:55.852 26/02/1989]',0.322,78.077,-0.000,0.148
'[00:05:55.856 26/02/1989]',0.360,79.961,-0.017,0.148
'[00:05:55.860 26/02/1989]',0.370,82.385,-0.004,0.150
'[00:05:55.864 26/02/1989]',0.378,85.615,-0.003,0.149
'[00:05:55.868 26/02/1989]',0.400,88.577,0.004,0.151
'[00:05:55.872 26/02/1989]',0.398,91.538,0.003,0.150
'[00:05:55.876 26/02/1989]',0.402,94.231,-0.001,0.151
'[00:05:55.880 26/02/1989]',0.424,98.269,-0.003,0.151
'[00:05:55.884 26/02/1989]',0.432,102.038,-0.000,0.153
'[00:05:55.888 26/02/1989]',0.450,105.269,-0.001,0.152
'[00:05:55.892 26/02/1989]',0.456,108.500,0.003,0.152
'[00:05:55.896 26/02/1989]',0.456,111.731,0.001,0.154
'[00:05:55.900 26/02/1989]',0.450,115.231,-0.002,0.155
'[00:05:55.904 26/02/1989]',0.440,116.846,-0.002,0.151
'[00:05:55.908 26/02/1989]',0.442,119.000,-0.004,0.154
'[00:05:55.912 26/02/1989]',0.446,121.961,-0.001,0.157
'[00:05:55.916 26/02/1989]',0.440,124.654,0.002,0.157
'[00:05:55.920 26/02/1989]',0.416,126.538,0.005,0.157
'[00:05:55.924 26/02/1989]',0.402,128.423,0.012,0.157
'[00:05:55.928 26/02/1989]',0.388,129.231,0.014,0.157
'[00:05:55.932 26/02/1989]',0.348,130.308,0.012,0.155
'[00:05:55.936 26/02/1989]',0.328,131.654,0.001,0.155
'[00:05:55.940 26/02/1989]',0.296,132.461,0.004,0.157
'[00:05:55.944 26/02/1989]',0.282,133.000,0.004,0.154
'[00:05:55.948 26/02/1989]',0.240,133.000,0.007,0.157
'[00:05:55.952 26/02/1989]',0.200,133.000,0.001,0.154
'[00:05:55.956 26/02/1989]',0.160,133.808,-0.004,0.154
'[00:05:55.960 26/02/1989]',0.106,133.269,0.004,0.154
'[00:05:55.964 26/02/1989]',0.056,133.000,-0.001,0.156
'[00:05:55.968 26/02/1989]',0.064,132.731,-0.002,0.152
'[00:05:55.972 26/02/1989]',0.020,132.461,0.001,0.156
'[00:05:55.976 26/02/1989]',-0.002,133.000,-0.000,0.154
'[00:05:55.980 26/02/1989]',-0.030,132.192,-0.001,0.151
'[00:05:55.984 26/02/1989]',-0.044,131.384,0.001,0.152
'[00:05:55.988 26/02/1989]',-0.072,130.846,0.001,0.154
'[00:05:55.992 26/02/1989]',-0.096,130.308,-0.002,0.155
'[00:05:55.996 26/02/1989]',-0.090,130.038,0.001,0.152
'[00:05:56.000 26/02/1989]',-0.098,129.500,0.000,0.151
'[00:05:56.004 26/02/1989]',-0.114,128.961,0.004,0.151
'[00:05:56.008 26/02/1989]',-0.114,128.692,0.004,0.154
'[00:05:56.012 26/02/1989]',-0.112,128.423,0.009,0.154
'[00:05:56.016 26/02/1989]',-0.126,127.615,-0.002,0.152
'[00:05:56.020 26/02/1989]',-0.116,126.808,0.016,0.148
'[00:05:56.024 26/02/1989]',-0.120,126.000,0.009,0.147
'[00:05:56.028 26/02/1989]',-0.122,125.192,0.015,0.150
'[00:05:56.032 26/02/1989]',-0.124,124.923,0.012,0.150
'[00:05:56.036 26/02/1989]',-0.100,124.384,0.011,0.153
'[00:05:56.040 26/02/1989]',-0.106,123.846,0.014,0.154
'[00:05:56.044 26/02/1989]',-0.098,122.231,0.012,0.150
'[00:05:56.048 26/02/1989]',-0.104,121.961,0.015,0.149
'[00:05:56.052 26/02/1989]',-0.106,121.423,0.017,0.148
'[00:05:56.056 26/02/1989]',-0.088,121.154,0.014,0.151
'[00:05:56.060 26/02/1989]',-0.086,120.077,0.016,0.153
'[00:05:56.064 26/02/1989]',-0.092,119.538,0.014,0.150
'[00:05:56.068 26/02/1989]',-0.062,118.731,0.009,0.147
'[00:05:56.072 26/02/1989]',-0.072,118.731,0.008,0.148
'[00:05:56.076 26/02/1989]',-0.058,117.384,0.008,0.152
'[00:05:56.080 26/02/1989]',-0.062,116.846,0.003,0.152
'[00:05:56.084 26/02/1989]',-0.070,115.231,-0.002,0.150
'[00:05:56.088 26/02/1989]',-0.048,114.961,0.004,0.150
'[00:05:56.092 26/02/1989]',-0.048,113.615,0.003,0.152
'[00:05:56.096 26/02/1989]',-0.030,113.346,0.005,0.150
'[00:05:56.100 26/02/1989]',-0.024,110.923,0.002,0.152
'[00:05:56.104 26/02/1989]',-0.042,110.384,-0.015,0.152
'[00:05:56.108 26/02/1989]',-0.016,108.231,-0.009,0.152
'[00:05:56.112 26/02/1989]',-0.026,107.154,-0.006,0.152
'[00:05:56.116 26/02/1989]',-0.016,105.000,-0.003,0.155
'[00:05:56.120 26/02/1989]',-0.002,103.923,0.001,0.152
'[00:05:56.124 26/02/1989]',-0.008,102.308,-0.002,0.152
'[00:05:56.128 26/02/1989]',-0.008,100.692,-0.000,0.157
'[00:05:56.132 26/02/1989]',-0.002,99.615,-0.000,0.152
'[00:05:56.136 26/02/1989]',-0.014,98.269,-0.003,0.154
'[00:05:56.140 26/02/1989]',-0.004,96.923,-0.006,0.154
'[00:05:56.144 26/02/1989]',0.008,95.577,-0.012,0.154
'[00:05:56.148 26/02/1989]',-0.002,95.038,-0.007,0.153
'[00:05:56.152 26/02/1989]',0.012,94.231,-0.003,0.154
'[00:05:56.156 26/02/1989]',-0.000,93.692,-0.007,0.152
'[00:05:56.160 26/02/1989]',0.008,93.423,-0.000,0.153
'[00:05:56.164 26/02/1989]',-0.002,93.154,-0.000,0.153
'[00:05:56.168 26/02/1989]',0.002,92.615,-0.005,0.153
'[00:05:56.172 26/02/1989]',-0.012,92.346,-0.003,0.153
'[00:05:56.176 26/02/1989]',-0.002,91.269,-0.000,0.157
'[00:05:56.180 26/02/1989]',-0.016,91.808,-0.001,0.154
'[00:05:56.184 26/02/1989]',0.004,91.269,-0.000,0.154
'[00:05:56.188 26/02/1989]',0.008,91.269,0.000,0.155
'[00:05:56.192 26/02/1989]',0.040,91.000,-0.004,0.154
'[00:05:56.196 26/02/1989]',0.018,91.000,0.001,0.155
'[00:05:56.200 26/02/1989]',0.044,92.077,0.002,0.152
'[00:05:56.204 26/02/1989]',0.030,91.538,0.008,0.156
'[00:05:56.208 26/02/1989]',0.034,91.269,0.002,0.157
'[00:05:56.212 26/02/1989]',0.060,92.077,0.009,0.157
'[00:05:56.216 26/02/1989]',0.066,92.346,0.007,0.156
'[00:05:56.220 26/02/1989]',0.080,92.615,0.006,0.154
'[00:05:56.224 26/02/1989]',0.080,92.615,0.004,0.155
'[00:05:56.228 26/02/1989]',0.088,92.615,0.003,0.156
'[00:05:56.232 26/02/1989]',0.092,93.154,0.002,0.157
'[00:05:56.236 26/02/1989]',0.084,92.615,0.007,0.155
'[00:05:56.240 26/02/1989]',0.088,93.154,0.005,0.155
'[00:05:56.244 26/02/1989]',0.098,92.885,-0.001,0.153
'[00:05:56.248 26/02/1989]',0.072,92.615,0.002,0.155
'[00:05:56.252 26/02/1989]',0.078,93.154,-0.007,0.153
'[00:05:56.256 26/02/1989]',0.044,93.154,0.003,0.155
'[00:05:56.260 26/02/1989]',0.026,92.615,0.003,0.152
'[00:05:56.264 26/02/1989]',-0.000,93.154,0.000,0.154
'[00:05:56.268 26/02/1989]',-0.008,93.154,0.002,0.153
'[00:05:56.272 26/02/1989]',-0.008,93.692,-0.011,0.152
'[00:05:56.276 26/02/1989]',-0.038,92.885,0.004,0.152
'[00:05:56.280 26/02/1989]',-0.048,93.961,-0.002,0.153
'[00:05:56.284 26/02/1989]',-0.032,93.423,0.001,0.154
'[00:05:56.288 26/02/1989]',-0.054,93.423,-0.001,0.151
'[00:05:56.292 26/02/1989]',-0.022,93.154,-0.003,0.152
'[00:05:56.296 26/02/1989]',-0.044,93.154,-0.001,0.153
'[00:05:56.300 26/02/1989]',-0.032,93.154,-0.002,0.151
'[00:05:56.304 26/02/1989]',-0.038,93.154,-0.008,0.148
'[00:05:56.308 26/02/1989]',-0.032,92.615,-0.003,0.151
'[00:05:56.312 26/02/1989]',-0.044,92.346,-0.009,0.150
'[00:05:56.316 26/02/1989]',-0.042,91.538,-0.013,0.148
'[00:05:56.320 26/02/1989]',-0.048,91.808,-0.007,0.148
'[00:05:56.324 26/02/1989]',-0.038,91.538,-0.009,0.152
'[00:05:56.328 26/02/1989]',-0.034,91.808,-0.004,0.147
'[00:05:56.332 26/02/1989]',-0.028,91.000,-0.003,0.145
'[00:05:56.336 26/02/1989]',-0.034,91.808,-0.004,0.148
'[00:05:56.340 26/02/1989]',-0.032,90.461,-0.016,0.148
'[00:05:56.344 26/02/1989]',-0.030,90.192,0.005,0.148
'[00:05:56.348 26/02/1989]',-0.022,90.192,-0.012,0.146
'[00:05:56.352 26/02/1989]',0.008,89.923,-0.010,0.144
'[00:05:56.356 26/02/1989]',0.012,89.654,-0.001,0.142
'[00:05:56.360 26/02/1989]',0.054,89.923,-0.008,0.142
'[00:05:56.364 26/02/1989]',0.090,89.923,0.001,0.139
'[00:05:56.368 26/02/1989]',0.204,89.385,-0.000,0.139
'[00:05:56.372 26/02/1989]',0.324,88.846,0.005,0.137
'[00:05:56.376 26/02/1989]',0.478,88.846,0.005,0.135
'[00:05:56.380 26/02/1989]',0.724,89.115,0.003,0.134
'[00:05:56.384 26/02/1989]',0.816,89.115,0.010,0.132
'[00:05:56.388 26/02/1989]',0.580,89.385,0.005,0.129
'[00:05:56.392 26/02/1989]',0.370,88.846,0.013,0.128
'[00:05:56.396 26/02/1989]',-0.024,89.385,0.013,0.127
'[00:05:56.400 26/02/1989]',-0.336,88.308,0.012,0.128
'[00:05:56.404 26/02/1989]',-0.574,88.308,0.010,0.122
'[00:05:56.408 26/02/1989]',-0.746,87.231,-0.001,0.125
'[00:05:56.412 26/02/1989]',-0.874,87.231,0.001,0.124
'[00:05:56.416 26/02/1989]',-0.836,86.961,0.004,0.121
'[00:05:56.420 26/02/1989]',-0.684,86.423,0.006,0.116
'[00:05:56.424 26/02/1989]',-0.470,85.885,-0.003,0.116
'[00:05:56.428 26/02/1989]',-0.288,85.615,0.006,0.116
'[00:05:56.432 26/02/1989]',-0.114,85.885,-0.001,0.112
'[00:05:56.436 26/02/1989]',-0.016,85.077,0.004,0.108
'[00:05:56.440 26/02/1989]',0.066,85.346,0.003,0.103
'[00:05:56.444 26/02/1989]',0.092,84.808,-0.000,0.103
'[00:05:56.448 26/02/1989]',0.110,85.615,-0.001,0.096
'[00:05:56.452 26/02/1989]',0.112,85.346,0.004,0.093
'[00:05:56.456 26/02/1989]',0.114,85.077,0.007,0.087
'[00:05:56.460 26/02/1989]',0.136,84.269,0.006,0.084
'[00:05:56.464 26/02/1989]',0.140,83.461,0.006,0.081
'[00:05:56.468 26/02/1989]',0.152,83.461,0.005,0.076
'[00:05:56.472 26/02/1989]',0.160,83.461,0.002,0.074
'[00:05:56.476 26/02/1989]',0.162,82.923,0.010,0.069
'[00:05:56.480 26/02/1989]',0.160,83.192,0.002,0.065
'[00:05:56.484 26/02/1989]',0.170,83.192,0.026,0.061
'[00:05:56.488 26/02/1989]',0.156,82.385,0.004,0.058
'[00:05:56.492 26/02/1989]',0.168,81.577,0.016,0.055
'[00:05:56.496 26/02/1989]',0.182,82.115,0.008,0.051
'[00:05:56.500 26/02/1989]',0.186,82.115,0.009,0.048
'[00:05:56.504 26/02/1989]',0.178,81.577,0.008,0.045
'[00:05:56.508 26/02/1989]',0.182,81.308,0.003,0.045
'[00:05:56.512 26/02/1989]',0.188,81.308,0.011,0.043
'[00:05:56.516 26/02/1989]',0.184,81.038,0.004,0.039
'[00:05:56.520 26/02/1989]',0.192,80.500,0.003,0.035
'[00:05:56.524 26/02/1989]',0.192,80.769,0.006,0.030
'[00:05:56.528 26/02/1989]',0.200,80.231,0.007,0.030
'[00:05:56.532 26/02/1989]',0.196,79.423,0.010,0.028
'[00:05:56.536 26/02/1989]',0.218,79.423,0.007,0.026
'[00:05:56.540 26/02/1989]',0.216,79.692,0.002,0.022
'[00:05:56.544 26/02/1989]',0.224,79.692,0.007,0.019
'[00:05:56.548 26/02/1989]',0.230,79.423,-0.023,0.018
'[00:05:56.552 26/02/1989]',0.226,79.154,-0.003,0.014
'[00:05:56.556 26/02/1989]',0.240,79.423,-0.006,0.010
'[00:05:56.560 26/02/1989]',0.256,79.154,0.006,0.010
'[00:05:56.564 26/02/1989]',0.252,79.961,0.006,0.008
'[00:05:56.568 26/02/1989]',0.272,80.231,0.005,0.006
'[00:05:56.572 26/02/1989]',0.266,81.308,0.003,0.002
'[00:05:56.576 26/02/1989]',0.284,81.846,-0.003,-0.000
'[00:05:56.580 26/02/1989]',0.300,84.000,-0.004,-0.002
'[00:05:56.584 26/02/1989]',0.316,86.692,-0.001,-0.003
'[00:05:56.588 26/02/1989]',0.332,87.769,-0.000,-0.005
'[00:05:56.592 26/02/1989]',0.358,90.731,0.002,-0.006
'[00:05:56.596 26/02/1989]',0.364,94.231,-0.006,-0.010
'[00:05:56.600 26/02/1989]',0.376,98.000,0.003,-0.014
'[00:05:56.604 26/02/1989]',0.390,100.961,0.004,-0.014
'[00:05:56.608 26/02/1989]',0.398,105.000,0.005,-0.018
'[00:05:56.612 26/02/1989]',0.416,108.231,0.012,-0.021
'[00:05:56.616 26/02/1989]',0.432,111.461,0.010,-0.022
'[00:05:56.620 26/02/1989]',0.438,114.692,-0.002,-0.025
'[00:05:56.624 26/02/1989]',0.440,118.192,0.016,-0.023
'[00:05:56.628 26/02/1989]',0.456,120.884,0.001,-0.025
'[00:05:56.632 26/02/1989]',0.448,124.115,0.012,-0.030
'[00:05:56.636 26/02/1989]',0.446,127.077,0.013,-0.035
'[00:05:56.640 26/02/1989]',0.434,129.769,0.018,-0.038
'[00:05:56.644 26/02/1989]',0.430,131.923,0.015,-0.039
'[00:05:56.648 26/02/1989]',0.412,134.077,0.008,-0.041
'[00:05:56.652 26/02/1989]',0.400,136.231,0.012,-0.044
'[00:05:56.656 26/02/1989]',0.376,136.231,0.006,-0.043
'[00:05:56.660 26/02/1989]',0.366,137.308,0.014,-0.045
'[00:05:56.664 26/02/1989]',0.336,139.461,0.009,-0.048
'[00:05:56.668 26/02/1989]',0.312,139.461,0.009,-0.047
'[00:05:56.672 26/02/1989]',0.288,139.731,0.006,-0.047
'[00:05:56.676 26/02/1989]',0.256,139.461,-0.001,-0.052
'[00:05:56.680 26/02/1989]',0.212,140.269,-0.005,-0.053
'[00:05:56.684 26/02/1989]',0.178,140.538,0.004,-0.055
'[00:05:56.688 26/02/1989]',0.128,139.731,-0.002,-0.053
'[00:05:56.692 26/02/1989]',0.096,139.731,-0.004,-0.055
'[00:05:56.696 26/02/1989]',0.062,139.731,0.003,-0.057
'[00:05:56.700 26/02/1989]',0.038,140.000,-0.005,-0.055
'[00:05:56.704 26/02/1989]',-0.000,139.192,-0.001,-0.061
'[00:05:56.708 26/02/1989]',-0.032,139.461,0.007,-0.060
'[00:05:56.712 26/02/1989]',-0.044,139.461,0.004,-0.061
'[00:05:56.716 26/02/1989]',-0.070,139.461,0.006,-0.064
'[00:05:56.720 26/02/1989]',-0.096,138.923,0.007,-0.066
'[00:05:56.724 26/02/1989]',-0.104,138.923,0.005,-0.066
'[00:05:56.728 26/02/1989]',-0.100,138.654,0.005,-0.067
'[00:05:56.732 26/02/1989]',-0.106,138.384,0.009,-0.068
'[00:05:56.736 26/02/1989]',-0.104,137.308,0.007,-0.071
'[00:05:56.740 26/02/1989]',-0.108,137.308,0.006,-0.072
'[00:05:56.744 26/02/1989]',-0.112,136.231,0.002,-0.071
'[00:05:56.748 26/02/1989]',-0.114,135.961,0.006,-0.071
'[00:05:56.752 26/02/1989]',-0.104,134.346,0.002,-0.072
'[00:05:56.756 26/02/1989]',-0.112,134.077,0.008,-0.075
'[00:05:56.760 26/02/1989]',-0.114,133.269,0.014,-0.077
'[00:05:56.764 26/02/1989]',-0.120,133.000,0.007,-0.079
'[00:05:56.768 26/02/1989]',-0.104,132.461,0.003,-0.080
'[00:05:56.772 26/02/1989]',-0.104,131.384,0.026,-0.079
'[00:05:56.776 26/02/1989]',-0.098,130.577,0.010,-0.078
'[00:05:56.780 26/02/1989]',-0.096,130.308,0.019,-0.080
'[00:05:56.784 26/02/1989]',-0.102,129.769,0.022,-0.079
'[00:05:56.788 26/02/1989]',-0.088,128.961,0.022,-0.080
'[00:05:56.792 26/02/1989]',-0.088,128.423,0.011,-0.082
'[00:05:56.796 26/02/1989]',-0.086,127.615,0.018,-0.080
'[00:05:56.800 26/02/1989]',-0.064,126.808,0.014,-0.077
'[00:05:56.804 26/02/1989]',-0.062,125.731,0.013,-0.081
'[00:05:56.808 26/02/1989]',-0.062,125.731,0.012,-0.082
'[00:05:56.812 26/02/1989]',-0.056,124.384,0.012,-0.085
'[00:05:56.816 26/02/1989]',-0.038,123.308,0.017,-0.083
'[00:05:56.820 26/02/1989]',-0.040,122.769,0.014,-0.085
'[00:05:56.824 26/02/1989]',-0.040,122.231,0.011,-0.087
'[00:05:56.828 26/02/1989]',-0.030,120.884,0.008,-0.088
'[00:05:56.832 26/02/1989]',-0.022,120.077,0.004,-0.091
'[00:05:56.836 26/02/1989]',-0.012,119.269,0.003,-0.092
'[00:05:56.840 26/02/1989]',-0.020,117.923,-0.001,-0.092
'[00:05:56.844 26/02/1989]',0.006,115.769,0.003,-0.089
'[00:05:56.848 26/02/1989]',-0.012,114.692,0.008,-0.092
'[00:05:56.852 26/02/1989]',-0.002,113.615,0.004,-0.092
'[00:05:56.856 26/02/1989]',-0.004,112.538,-0.000,-0.093
'[00:05:56.860 26/02/1989]',0.006,110.384,0.004,-0.096
'[00:05:56.864 26/02/1989]',0.002,109.308,0.005,-0.093
'[00:05:56.868 26/02/1989]',0.006,107.692,0.010,-0.094
'[00:05:56.872 26/02/1989]',0.002,106.077,0.009,-0.096
'[00:05:56.876 26/02/1989]',-0.000,105.269,0.009,-0.100
'[00:05:56.880 26/02/1989]',0.008,104.192,0.009,-0.100
'[00:05:56.884 26/02/1989]',0.040,102.577,0.009,-0.099
'[00:05:56.888 26/02/1989]',0.026,102.577,0.013,-0.104
'[00:05:56.892 26/02/1989]',0.040,101.500,0.005,-0.102
'[00:05:56.896 26/02/1989]',0.044,100.423,0.010,-0.106
'[00:05:56.900 26/02/1989]',0.066,100.423,0.010,-0.106
'[00:05:56.904 26/02/1989]',0.068,100.423,0.009,-0.112
'[00:05:56.908 26/02/1989]',0.074,99.077,0.007,-0.107
'[00:05:56.912 26/02/1989]',0.088,98.808,0.016,-0.112
'[00:05:56.916 26/02/1989]',0.090,99.346,0.021,-0.111
'[00:05:56.920 26/02/1989]',0.098,98.538,0.015,-0.112
'[00:05:56.924 26/02/1989]',0.088,98.000,0.017,-0.113
'[00:05:56.928 26/02/1989]',0.102,97.731,0.016,-0.115
'[00:05:56.932 26/02/1989]',0.108,98.269,0.018,-0.119
'[00:05:56.936 26/02/1989]',0.104,98.269,0.019,-0.119
'[00:05:56.940 26/02/1989]',0.104,98.269,0.017,-0.122
'[00:05:56.944 26/02/1989]',0.104,98.269,0.022,-0.122
'[00:05:56.948 26/02/1989]',0.088,99.077,0.022,-0.127
'[00:05:56.952 26/02/1989]',0.074,99.077,0.024,-0.127
'[00:05:56.956 26/02/1989]',0.044,99.346,0.022,-0.125
'[00:05:56.960 26/02/1989]',0.016,98.538,0.020,-0.126
'[00:05:56.964 26/02/1989]',0.002,98.538,0.023,-0.128
'[00:05:56.968 26/02/1989]',-0.018,99.615,0.023,-0.126
'[00:05:56.972 26/02/1989]',-0.024,99.615,0.023,-0.129
'[00:05:56.976 26/02/1989]',-0.036,99.077,0.009,-0.132
'[00:05:56.980 26/02/1989]',-0.050,99.885,0.023,-0.132
'[00:05:56.984 26/02/1989]',-0.044,100.154,0.014,-0.136
'[00:05:56.988 26/02/1989]',-0.048,99.346,0.019,-0.135
'[00:05:56.992 26/02/1989]',-0.048,98.808,0.016,-0.134
'[00:05:56.996 26/02/1989]',-0.050,99.615,0.018,-0.138
'[00:05:57.000 26/02/1989]',-0.038,99.346,0.022,-0.138
'[00:05:57.004 26/02/1989]',-0.050,99.077,0.024,-0.139
'[00:05:57.008 26/02/1989]',-0.046,99.346,0.022,-0.139
'[00:05:57.012 26/02/1989]',-0.050,99.615,0.018,-0.144
'[00:05:57.016 26/02/1989]',-0.046,99.615,0.024,-0.140
'[00:05:57.020 26/02/1989]',-0.058,99.077,0.021,-0.144
'[00:05:57.024 26/02/1989]',-0.048,98.808,0.025,-0.146
'[00:05:57.028 26/02/1989]',-0.048,99.077,0.027,-0.144
'[00:05:57.032 26/02/1989]',-0.040,98.538,0.025,-0.145
'[00:05:57.036 26/02/1989]',-0.040,98.538,0.009,-0.149
'[00:05:57.040 26/02/1989]',-0.042,98.538,0.018,-0.147
'[00:05:57.044 26/02/1989]',-0.024,98.000,0.017,-0.146
'[00:05:57.048 26/02/1989]',-0.038,98.000,0.022,-0.151
'[00:05:57.052 26/02/1989]',-0.028,97.731,0.021,-0.150
'[00:05:57.056 26/02/1989]',-0.008,97.731,0.017,-0.150
'[00:05:57.060 26/02/1989]',0.012,97.461,0.017,-0.150
'[00:05:57.064 26/02/1989]',0.040,97.461,0.013,-0.151
'[00:05:57.068 26/02/1989]',0.100,96.923,0.017,-0.154
'[00:05:57.072 26/02/1989]',0.198,96.385,0.013,-0.155
'[00:05:57.076 26/02/1989]',0.376,96.115,0.021,-0.151
'[00:05:57.080 26/02/1989]',0.552,96.385,0.024,-0.157
'[00:05:57.084 26/02/1989]',0.830,95.577,0.031,-0.154
'[00:05:57.088 26/02/1989]',0.872,95.038,0.031,-0.155
'[00:05:57.092 26/02/1989]',0.660,95.308,0.030,-0.154
'[00:05:57.096 26/02/1989]',0.366,94.769,0.030,-0.154
'[00:05:57.100 26/02/1989]',-0.064,94.231,0.029,-0.154
'[00:05:57.104 26/02/1989]',-0.352,93.961,0.019,-0.157
'[00:05:57.108 26/02/1989]',-0.552,93.154,0.024,-0.158
'[00:05:57.112 26/02/1989]',-0.736,93.154,0.027,-0.157
'[00:05:57.116 26/02/1989]',-0.830,92.885,0.024,-0.157
'[00:05:57.120 26/02/1989]',-0.778,92.615,0.026,-0.157
